Key,Event,Match Type,Set Number,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red score,Blue score,Red 1 Elo,Red 2 Elo,Red 3 Elo,Blue 1 Elo,Blue 2 Elo,Blue 3 Elo,Red win likelihood,Red victory,Predicted red winning margin,Red winning margin
2013nhma,BAE Systems Granite State Regional,qm,1,49,58,151,61,95,133,4034,73,29,1565,1585,1577,1466,1467,1466,86.9%,1,40.8,44
2013nhma,BAE Systems Granite State Regional,qm,1,50,213,1922,319,4124,172,1073,57,67,1513,1559,1507,1541,1524,1559,43.3%,0,-5.8,-10
2013nhma,BAE Systems Granite State Regional,qm,1,51,1153,610,78,1831,1729,1247,101,13,1483,1761,1674,1497,1435,1383,97.0%,1,75.0,88
2013nhma,BAE Systems Granite State Regional,qm,1,52,2342,138,1517,3585,3609,229,61,32,1438,1622,1540,1420,1446,1661,60.3%,1,9.1,29
2013nhma,BAE Systems Granite State Regional,qm,1,53,1277,1512,131,3323,172,811,85,51,1507,1507,1700,1518,1526,1508,71.7%,1,20.1,34
2013nhma,BAE Systems Granite State Regional,qm,1,54,1831,1922,166,1991,238,133,40,73,1492,1557,1508,1589,1492,1466,51.7%,0,1.5,-33
2013nhma,BAE Systems Granite State Regional,qm,1,55,3585,1153,58,1973,4124,4546,51,66,1412,1488,1567,1408,1543,1465,57.4%,0,6.4,-15
2013nhma,BAE Systems Granite State Regional,qm,1,56,3360,138,175,3323,1512,230,67,107,1522,1630,1632,1513,1512,1675,61.9%,0,10.5,-40
2013nhma,BAE Systems Granite State Regional,qm,1,57,2791,95,1058,885,1517,3609,26,77,1586,1465,1470,1545,1547,1439,48.5%,0,-1.3,-51
2013nhma,BAE Systems Granite State Regional,qm,1,58,61,1247,3566,1073,509,1729,30,3,1578,1378,1468,1561,1483,1430,43.0%,1,-6.1,27
2013nhma,BAE Systems Granite State Regional,qm,1,59,151,229,1519,3467,610,319,83,81,1586,1653,1699,1474,1766,1505,75.2%,1,24.0,2
2013nhma,BAE Systems Granite State Regional,qm,1,60,213,2342,4034,1307,1277,78,38,64,1511,1446,1465,1429,1513,1679,24.2%,0,-24.6,-26
2013nhma,BAE Systems Granite State Regional,qm,1,61,3323,95,4546,509,1973,138,35,39,1532,1445,1473,1470,1416,1610,43.4%,0,-5.7,-4
2013nhma,BAE Systems Granite State Regional,qm,1,62,229,811,1922,3585,1729,61,39,24,1645,1503,1544,1404,1417,1591,83.3%,1,34.8,15
2013nhma,BAE Systems Granite State Regional,qm,1,63,1277,885,3360,131,3609,610,96,142,1513,1564,1502,1705,1458,1775,11.3%,0,-44.6,-46
2013nhma,BAE Systems Granite State Regional,qm,1,64,151,2791,78,166,58,1073,39,29,1578,1567,1680,1495,1558,1548,78.3%,1,27.8,10
2013nhma,BAE Systems Granite State Regional,qm,1,65,319,1307,133,1153,1517,230,49,83,1513,1429,1479,1480,1567,1694,13.7%,0,-39.7,-34
2013nhma,BAE Systems Granite State Regional,qm,1,66,1519,1512,1991,4124,238,4034,94,76,1691,1532,1602,1551,1505,1465,85.2%,1,37.8,18
2013nhma,BAE Systems Granite State Regional,qm,1,67,1058,175,1247,1831,2342,3566,53,29,1451,1613,1391,1479,1446,1481,57.0%,1,6.1,24
2013nhma,BAE Systems Granite State Regional,qm,1,68,213,172,1307,3467,95,229,66,72,1511,1521,1431,1483,1446,1637,35.5%,0,-12.9,-6
2013nhma,BAE Systems Granite State Regional,qm,1,69,3360,509,151,4124,1922,1517,76,51,1502,1469,1571,1559,1536,1564,33.8%,1,-14.6,25
2013nhma,BAE Systems Granite State Regional,qm,1,70,4034,1831,175,61,131,4546,37,72,1472,1472,1620,1599,1706,1474,22.6%,0,-26.6,-35
2013nhma,BAE Systems Granite State Regional,qm,1,71,610,172,138,1991,1073,2342,92,36,1775,1523,1610,1594,1555,1439,86.4%,1,39.9,56
2013nhma,BAE Systems Granite State Regional,qm,1,72,1058,1729,213,2791,1512,319,48,47,1457,1425,1513,1560,1524,1516,23.6%,1,-25.4,1
2013nhma,BAE Systems Granite State Regional,qm,1,73,230,58,238,1247,3585,1277,88,40,1692,1565,1513,1398,1412,1513,92.9%,1,55.6,48
2013nhma,BAE Systems Granite State Regional,qm,1,74,1153,3566,3323,1519,166,885,53,102,1478,1474,1533,1683,1502,1563,18.0%,0,-32.8,-49
2013nhma,BAE Systems Granite State Regional,qm,1,75,133,3609,3467,811,78,1973,74,22,1481,1458,1480,1495,1673,1416,28.0%,1,-20.4,52
2013nhma,BAE Systems Granite State Regional,qf,1,1,4124,3609,610,2791,3467,78,128,53,1543,1486,1782,1550,1508,1645,65.1%,1,13.5,75
2013nhma,BAE Systems Granite State Regional,qf,1,2,4124,610,3609,78,2791,3467,124,85,1549,1788,1492,1639,1544,1502,69.6%,1,17.9,39
2013nhma,BAE Systems Granite State Regional,qf,2,1,1519,885,133,229,151,1277,115,94,1689,1570,1509,1635,1586,1516,54.5%,1,3.9,21
2013nhma,BAE Systems Granite State Regional,qf,2,2,133,1519,885,229,1277,151,96,91,1511,1691,1571,1633,1514,1584,55.9%,1,5.2,5
2013nhma,BAE Systems Granite State Regional,qf,3,1,138,58,131,61,172,175,67,86,1616,1562,1709,1602,1530,1617,69.1%,0,17.4,-19
2013nhma,BAE Systems Granite State Regional,qf,3,2,131,58,138,175,172,61,116,70,1706,1559,1612,1620,1533,1605,66.4%,1,14.7,46
2013nhma,BAE Systems Granite State Regional,qf,3,3,58,138,131,172,175,61,76,101,1562,1616,1709,1530,1617,1602,68.7%,0,17.0,-25
2013nhma,BAE Systems Granite State Regional,qf,4,1,1153,230,1991,1922,1517,1512,92,52,1472,1689,1588,1521,1549,1514,72.0%,1,20.5,40
2013nhma,BAE Systems Granite State Regional,qf,4,2,230,1153,1991,1512,1517,1922,103,82,1691,1474,1590,1512,1547,1519,73.3%,1,21.9,21
2013nhma,BAE Systems Granite State Regional,sf,1,1,610,4124,3609,885,133,1519,108,81,1790,1551,1494,1571,1511,1691,58.9%,1,7.8,27
2013nhma,BAE Systems Granite State Regional,sf,1,2,3609,610,4124,885,1519,133,157,123,1496,1792,1553,1569,1689,1509,60.5%,1,9.2,34
2013nhma,BAE Systems Granite State Regional,sf,2,1,172,61,175,1991,1153,230,101,40,1534,1606,1621,1590,1473,1691,51.1%,1,0.9,61
2013nhma,BAE Systems Granite State Regional,sf,2,2,172,61,175,1153,230,1991,105,117,1540,1612,1627,1468,1685,1584,56.1%,0,5.3,-12
2013nhma,BAE Systems Granite State Regional,sf,2,3,61,172,175,230,1991,1153,125,40,1610,1538,1625,1687,1586,1469,54.6%,1,4.0,85
2013nhma,BAE Systems Granite State Regional,f,1,1,4124,3609,610,61,175,172,158,49,1556,1499,1794,1618,1633,1546,57.3%,1,6.3,109
2013nhma,BAE Systems Granite State Regional,f,1,2,610,3609,4124,175,61,172,131,92,1804,1509,1566,1623,1608,1536,65.4%,1,13.7,39
2013nyro,Finger Lakes Regional,qm,1,1,3181,2228,3003,3842,1511,2809,47,23,1473,1554,1512,1421,1592,1519,51.0%,1,0.9,24
2013nyro,Finger Lakes Regional,qm,1,2,4023,145,340,1507,1765,578,68,33,1413,1515,1661,1741,1452,1524,32.3%,1,-16.0,35
2013nyro,Finger Lakes Regional,qm,1,3,176,639,3173,4508,4505,1585,66,23,1608,1568,1545,1450,1450,1486,87.3%,1,41.6,43
2013nyro,Finger Lakes Regional,qm,1,4,3157,3687,1551,3799,3838,1591,10,21,1505,1429,1532,1487,1493,1478,51.2%,0,1.0,-11
2013nyro,Finger Lakes Regional,qm,1,5,73,1518,907,3951,1405,2265,0,13,1422,1483,1562,1494,1448,1525,50.1%,0,0.1,-13
2013nyro,Finger Lakes Regional,qm,1,6,772,191,1126,4093,1559,2340,33,22,1612,1633,1639,1443,1595,1468,89.9%,1,47.1,11
2013nyro,Finger Lakes Regional,qm,1,7,451,156,174,4203,1111,3015,0,55,1519,1498,1577,1484,1554,1594,44.6%,0,-4.7,-55
2013nyro,Finger Lakes Regional,qm,1,8,888,48,1155,1450,4071,250,30,34,1607,1715,1510,1507,1429,1556,87.7%,0,42.4,-4
2013nyro,Finger Lakes Regional,qm,1,9,3003,2809,1765,378,907,4505,49,24,1521,1510,1432,1600,1557,1449,30.6%,1,-17.7,25
2013nyro,Finger Lakes Regional,qm,1,10,73,639,4508,1507,1559,3181,27,60,1417,1568,1449,1721,1609,1482,10.2%,0,-47.0,-33
2013nyro,Finger Lakes Regional,qm,1,11,3173,1126,451,772,4023,3799,25,0,1546,1625,1500,1598,1432,1492,70.2%,1,18.5,25
2013nyro,Finger Lakes Regional,qm,1,12,191,3838,145,1591,2265,250,109,28,1620,1498,1534,1482,1530,1574,59.3%,1,8.1,81
2013nyro,Finger Lakes Regional,qm,1,13,1111,340,3687,176,4071,888,40,31,1573,1681,1424,1608,1447,1589,54.9%,1,4.3,9
2013nyro,Finger Lakes Regional,qm,1,14,3157,1155,3015,4093,3842,3951,57,42,1500,1492,1614,1457,1412,1499,79.8%,1,29.7,15
2013nyro,Finger Lakes Regional,qm,1,15,1511,1585,578,4203,1518,1450,30,23,1583,1486,1504,1504,1478,1525,59.4%,1,8.2,7
2013nyro,Finger Lakes Regional,qm,1,16,2228,174,2340,1405,1551,48,13,105,1562,1558,1482,1453,1527,1697,39.4%,0,-9.3,-92
2013nyro,Finger Lakes Regional,qm,1,17,378,2809,888,156,2265,4508,59,28,1583,1527,1588,1478,1502,1455,81.9%,1,32.6,31
2013nyro,Finger Lakes Regional,qm,1,18,3003,250,1155,1507,3687,3173,67,63,1538,1546,1486,1716,1426,1548,33.3%,1,-15.0,4
2013nyro,Finger Lakes Regional,qm,1,19,1111,3842,772,3951,1585,145,16,71,1575,1418,1596,1505,1485,1562,55.2%,0,4.5,-55
2013nyro,Finger Lakes Regional,qm,1,20,3838,48,174,4093,340,1511,67,28,1526,1729,1526,1462,1683,1583,57.6%,1,6.7,39
2013nyro,Finger Lakes Regional,qm,1,21,1405,3799,176,3015,3181,191,56,135,1485,1489,1606,1608,1477,1648,29.4%,0,-18.9,-79
2013nyro,Finger Lakes Regional,qm,1,22,578,1559,4203,2340,1765,907,24,10,1504,1604,1504,1450,1449,1541,72.9%,1,21.4,14
2013nyro,Finger Lakes Regional,qm,1,23,1450,156,1591,2228,4023,73,44,22,1525,1479,1454,1531,1430,1422,60.7%,1,9.4,22
2013nyro,Finger Lakes Regional,qm,1,24,1518,378,4071,1551,451,639,31,41,1479,1582,1445,1559,1502,1574,32.2%,0,-16.1,-10
2013nyro,Finger Lakes Regional,qm,1,25,3157,4505,2265,1126,1511,1507,16,79,1495,1433,1503,1628,1570,1708,6.1%,0,-59.2,-63
2013nyro,Finger Lakes Regional,qm,1,26,4093,2809,3173,1111,145,1405,56,53,1450,1526,1541,1552,1585,1462,38.4%,1,-10.2,3
2013nyro,Finger Lakes Regional,qm,1,27,3838,907,176,772,48,156,32,42,1538,1544,1583,1573,1741,1484,31.8%,0,-16.5,-10
2013nyro,Finger Lakes Regional,qm,1,28,340,3951,1559,1450,3003,451,43,90,1670,1528,1601,1530,1545,1500,78.3%,0,27.8,-47
2013nyro,Finger Lakes Regional,qm,1,29,1585,1155,4071,1126,73,174,18,14,1508,1494,1447,1629,1418,1539,31.3%,1,-17.0,4
2013nyro,Finger Lakes Regional,qm,1,30,639,4023,191,3687,4203,378,24,44,1571,1425,1671,1419,1501,1585,71.8%,0,20.1,-20
2013nyro,Finger Lakes Regional,qm,1,31,4508,3842,250,1551,3799,1765,73,41,1455,1395,1553,1557,1466,1452,39.9%,1,-8.9,32
2013nyro,Finger Lakes Regional,qm,1,32,578,3157,1518,2228,888,3015,22,54,1501,1493,1481,1526,1587,1631,17.6%,0,-33.4,-32
2013nyro,Finger Lakes Regional,qm,1,33,4505,1591,1111,2340,3181,1155,20,0,1432,1459,1547,1453,1500,1502,47.6%,1,-2.1,20
2013nyro,Finger Lakes Regional,qm,1,34,1559,3687,176,3951,1511,378,81,62,1572,1434,1586,1499,1572,1600,38.9%,1,-9.7,19
2013nyro,Finger Lakes Regional,qm,1,35,4023,3173,2265,3003,48,3842,66,64,1409,1546,1501,1574,1739,1410,17.7%,1,-33.2,2
2013nyro,Finger Lakes Regional,qm,1,36,1405,4508,4071,3157,145,4203,57,40,1456,1471,1455,1494,1580,1517,23.2%,1,-25.9,17
2013nyro,Finger Lakes Regional,qm,1,37,639,3015,1765,2809,1591,772,64,24,1556,1631,1436,1531,1468,1570,57.6%,1,6.6,40
2013nyro,Finger Lakes Regional,qm,1,38,4505,3799,174,578,156,888,36,28,1440,1450,1530,1501,1481,1587,29.8%,1,-18.5,8
2013nyro,Finger Lakes Regional,qm,1,39,4093,250,1507,1585,451,2228,80,23,1455,1569,1710,1516,1529,1525,71.9%,1,20.3,57
2013nyro,Finger Lakes Regional,qm,1,40,3181,1551,73,1126,907,340,59,42,1491,1541,1409,1621,1546,1641,10.8%,1,-45.6,17
2013nyro,Finger Lakes Regional,qm,1,41,1450,2340,191,3838,1518,3842,84,54,1559,1444,1655,1541,1482,1397,79.9%,1,29.8,30
2013nyro,Finger Lakes Regional,qm,1,42,48,145,3799,1559,639,1155,52,33,1725,1564,1460,1583,1569,1493,64.6%,1,13.0,19
2013nyro,Finger Lakes Regional,qm,1,43,1111,156,1511,250,1765,1405,40,54,1555,1471,1561,1583,1449,1473,61.6%,0,10.2,-14
2013nyro,Finger Lakes Regional,qm,1,44,2228,772,4203,73,4505,3687,64,40,1511,1557,1500,1434,1450,1446,79.8%,1,29.7,24
2013nyro,Finger Lakes Regional,qm,1,45,2809,1551,1507,191,578,176,76,58,1518,1565,1724,1655,1491,1597,59.1%,1,8.0,18
2013nyro,Finger Lakes Regional,qm,1,46,4071,2340,451,2265,3003,1585,10,31,1472,1444,1515,1515,1560,1502,30.1%,0,-18.2,-21
2013nyro,Finger Lakes Regional,qm,1,47,3157,3181,3951,378,3173,174,16,70,1477,1515,1488,1589,1560,1541,23.1%,0,-26.0,-54
2013nyro,Finger Lakes Regional,qm,1,48,340,888,1518,4093,1591,907,46,25,1617,1576,1482,1469,1455,1522,78.9%,1,28.5,21
2013nyro,Finger Lakes Regional,qm,1,49,3015,3838,1450,1126,4508,4023,94,16,1643,1541,1559,1597,1488,1423,79.5%,1,29.3,78
2013nyro,Finger Lakes Regional,qm,1,50,176,3003,4203,1155,145,2228,62,56,1593,1562,1498,1491,1566,1509,62.2%,1,10.8,6
2013nyro,Finger Lakes Regional,qm,1,51,3799,378,3842,73,4071,1507,31,19,1463,1600,1397,1436,1471,1728,26.8%,1,-21.7,12
2013nyro,Finger Lakes Regional,qm,1,52,2340,250,340,639,3157,2809,78,53,1443,1592,1614,1566,1467,1522,63.3%,1,11.8,25
2013nyro,Finger Lakes Regional,qm,1,53,1450,1551,1111,772,4505,3015,43,96,1578,1569,1546,1555,1452,1662,53.3%,0,2.9,-53
2013nyro,Finger Lakes Regional,qm,1,54,3181,156,4093,2265,578,3687,2,40,1505,1462,1472,1516,1487,1448,48.2%,0,-1.6,-38
2013nyro,Finger Lakes Regional,qm,1,55,3173,191,1591,174,1511,907,33,20,1570,1652,1458,1551,1551,1525,57.5%,1,6.5,13
2013nyro,Finger Lakes Regional,qm,1,56,4508,48,1765,1518,451,3951,56,23,1469,1728,1458,1479,1514,1477,74.4%,1,23.1,33
2013nyro,Finger Lakes Regional,qm,1,57,1405,888,1585,1559,3838,4023,65,30,1482,1573,1503,1581,1560,1404,52.0%,1,1.8,35
2013nyro,Finger Lakes Regional,qm,1,58,1126,4093,1551,639,156,3003,44,59,1578,1458,1548,1561,1448,1560,52.2%,0,1.9,-15
2013nyro,Finger Lakes Regional,qm,1,59,1511,2265,2228,3799,340,3015,18,64,1549,1530,1511,1476,1619,1684,25.1%,0,-23.6,-46
2013nyro,Finger Lakes Regional,qm,1,60,451,145,907,1450,174,3687,18,47,1510,1568,1522,1556,1549,1462,54.8%,0,4.1,-29
2013nyro,Finger Lakes Regional,qm,1,61,73,1585,1111,48,191,3157,8,98,1423,1516,1525,1732,1654,1461,9.9%,0,-47.7,-90
2013nyro,Finger Lakes Regional,qm,1,62,4023,2340,1518,4071,3173,3181,24,177,1391,1449,1475,1458,1573,1491,23.3%,0,-25.7,-153
2013nyro,Finger Lakes Regional,qm,1,63,3951,1507,4203,3838,888,1126,44,59,1473,1715,1496,1547,1586,1572,47.0%,0,-2.6,-15
2013nyro,Finger Lakes Regional,qm,1,64,4508,378,578,1405,1155,772,44,81,1473,1613,1501,1495,1493,1577,53.2%,0,2.8,-37
2013nyro,Finger Lakes Regional,qm,1,65,3842,1559,1591,2809,250,4505,24,93,1410,1568,1460,1517,1597,1474,29.6%,0,-18.7,-69
2013nyro,Finger Lakes Regional,qm,1,66,1765,1450,4023,176,3157,4093,41,43,1462,1569,1342,1591,1478,1451,30.0%,0,-18.3,-2
2013nyro,Finger Lakes Regional,qm,1,67,2340,3015,1511,73,145,888,69,43,1399,1692,1540,1407,1555,1591,61.2%,1,9.8,26
2013nyro,Finger Lakes Regional,qm,1,68,639,3838,378,578,2228,1111,34,48,1568,1552,1598,1486,1502,1508,78.1%,0,27.5,-14
2013nyro,Finger Lakes Regional,qm,1,69,772,3003,1507,1518,174,250,91,62,1592,1566,1710,1426,1562,1617,82.1%,1,32.9,29
2013nyro,Finger Lakes Regional,qm,1,70,48,1585,4203,3181,3799,2809,60,29,1748,1500,1491,1540,1484,1536,73.6%,1,22.2,31
2013nyro,Finger Lakes Regional,qm,1,71,1765,1559,2265,1551,1155,3173,38,67,1468,1549,1521,1541,1508,1622,31.8%,0,-16.5,-29
2013nyro,Finger Lakes Regional,qm,1,72,156,3951,4505,4071,340,191,32,79,1454,1468,1493,1507,1628,1670,9.6%,0,-48.4,-47
2013nyro,Finger Lakes Regional,qm,1,73,1405,1126,3842,176,451,1591,94,36,1511,1577,1390,1585,1497,1441,43.5%,1,-5.6,58
2013nyro,Finger Lakes Regional,qm,1,74,907,3687,3003,4508,1507,1111,59,67,1510,1475,1565,1457,1709,1524,30.7%,0,-17.6,-8
2013nyro,Finger Lakes Regional,qf,1,1,4505,191,3015,176,1585,888,63,48,1494,1670,1699,1560,1503,1585,77.5%,1,26.7,15
2013nyro,Finger Lakes Regional,qf,1,2,191,4505,3015,176,888,1585,100,66,1669,1493,1698,1561,1586,1504,76.8%,1,25.8,34
2013nyro,Finger Lakes Regional,qf,2,1,48,145,1126,340,1551,1450,85,99,1751,1549,1601,1627,1546,1575,70.7%,0,19.0,-14
2013nyro,Finger Lakes Regional,qf,2,2,1126,145,48,1551,1450,340,72,60,1598,1546,1748,1549,1578,1631,68.3%,1,16.6,12
2013nyro,Finger Lakes Regional,qf,2,3,1126,145,48,340,1551,1450,92,56,1597,1545,1748,1631,1549,1579,68.0%,1,16.3,36
2013nyro,Finger Lakes Regional,qf,3,1,378,250,3173,772,3838,4203,112,76,1582,1618,1627,1591,1536,1495,76.6%,1,25.6,36
2013nyro,Finger Lakes Regional,qf,3,2,250,378,3173,4203,3838,772,58,51,1619,1583,1628,1494,1535,1590,77.2%,1,26.4,7
2013nyro,Finger Lakes Regional,qf,4,1,1405,1559,3003,2809,578,1507,107,0,1535,1544,1568,1533,1502,1705,37.0%,1,-11.5,107
2013nyro,Finger Lakes Regional,qf,4,2,3003,1405,1559,578,1507,2809,39,106,1580,1547,1555,1491,1693,1522,46.6%,0,-3.0,-67
2013nyro,Finger Lakes Regional,qf,4,3,1559,3003,1405,2809,578,1507,95,72,1549,1574,1540,1528,1497,1700,41.3%,1,-7.6,23
2013nyro,Finger Lakes Regional,sf,1,1,191,4505,3015,145,48,1126,60,75,1670,1494,1698,1547,1750,1599,45.1%,0,-4.3,-15
2013nyro,Finger Lakes Regional,sf,1,2,191,3015,4505,48,1126,145,81,69,1668,1697,1493,1751,1600,1548,44.2%,1,-5.1,12
