Key,Event,Match Type,Set Number,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red score,Blue score,Red 1 Elo,Red 2 Elo,Red 3 Elo,Blue 1 Elo,Blue 2 Elo,Blue 3 Elo,Red win likelihood,Red victory,Predicted red winning margin,Red winning margin
2012kc,Greater Kansas City Regional,qm,1,35,1094,2949,3931,935,1997,931,5,33,1507,1610,1454,1657,1480,1579,30.2%,0,-9.0,-28
2012kc,Greater Kansas City Regional,qm,1,36,2001,1810,1652,3764,1785,3507,5,0,1412,1551,1449,1449,1468,1529,45.1%,1,-2.1,5
2012kc,Greater Kansas City Regional,qm,1,37,3528,1986,1782,16,2560,2357,60,14,1542,1718,1475,1788,1454,1454,55.8%,1,2.5,46
2012kc,Greater Kansas City Regional,qm,1,38,1847,1987,2167,1777,1763,937,17,6,1465,1587,1490,1446,1478,1463,71.0%,1,9.6,11
2012kc,Greater Kansas City Regional,qm,1,39,2346,2345,1994,1448,525,3973,30,23,1430,1542,1438,1470,1757,1443,18.3%,1,-16.1,7
2012kc,Greater Kansas City Regional,qm,1,40,967,2410,1827,938,1984,2996,2,4,1628,1604,1438,1454,1447,1561,76.8%,0,12.9,-2
2012kc,Greater Kansas City Regional,qm,1,41,1775,1982,1737,1730,2164,2874,40,3,1490,1578,1512,1688,1480,1455,44.0%,1,-2.6,37
2012kc,Greater Kansas City Regional,qm,1,42,3798,662,2972,1802,1769,1723,6,42,1449,1499,1466,1480,1449,1414,60.0%,0,4.4,-36
2012kc,Greater Kansas City Regional,qm,1,43,1806,2335,1825,1108,4208,1782,15,18,1590,1461,1501,1531,1448,1509,59.1%,0,4.0,-3
2012kc,Greater Kansas City Regional,qm,1,44,1997,2353,1763,1448,2001,1777,12,28,1495,1449,1476,1452,1418,1445,64.6%,0,6.5,-16
2012kc,Greater Kansas City Regional,qm,1,45,1208,938,2357,2167,2395,2345,37,27,1635,1466,1420,1491,1468,1560,50.2%,1,0.1,10
2012kc,Greater Kansas City Regional,qm,1,46,2874,2410,1785,2346,2004,1939,2,9,1424,1593,1463,1448,1468,1569,49.2%,0,-0.3,-7
2012kc,Greater Kansas City Regional,qm,1,47,1847,1737,3931,1810,2457,1094,0,15,1466,1543,1439,1556,1433,1492,45.2%,0,-2.1,-15
2012kc,Greater Kansas City Regional,qm,1,48,1827,2335,3764,2949,1986,1987,0,72,1427,1456,1444,1595,1752,1588,2.9%,0,-37.7,-72
2012kc,Greater Kansas City Regional,qm,1,49,1108,931,2996,3528,1802,1982,30,44,1537,1594,1573,1576,1512,1608,51.1%,0,0.5,-14
2012kc,Greater Kansas City Regional,qm,1,50,2164,1769,4208,935,16,3284,11,34,1449,1481,1454,1672,1755,1576,2.8%,0,-38.4,-23
2012kc,Greater Kansas City Regional,qm,1,51,662,1652,3784,525,967,1984,9,34,1468,1454,1507,1739,1616,1459,9.8%,0,-23.9,-25
2012kc,Greater Kansas City Regional,qm,1,52,2560,1764,1730,1723,3485,3973,25,0,1420,1482,1657,1445,1453,1425,79.6%,1,14.6,25
2012kc,Greater Kansas City Regional,qm,1,53,937,3507,3798,1994,1985,1806,14,2,1461,1523,1418,1456,1637,1585,17.0%,1,-17.1,12
2012kc,Greater Kansas City Regional,qm,1,54,1775,1847,2949,2972,2346,2996,25,5,1521,1456,1622,1435,1453,1562,70.2%,1,9.2,20
2012kc,Greater Kansas City Regional,qm,1,55,2167,3764,1448,1782,3931,1785,9,0,1484,1417,1470,1514,1429,1457,45.7%,1,-1.9,9
2012kc,Greater Kansas City Regional,qm,1,56,1997,1986,2164,3784,2353,2410,42,0,1477,1779,1461,1506,1432,1588,75.0%,1,11.9,42
2012kc,Greater Kansas City Regional,qm,1,57,1763,1939,662,1208,1730,1810,0,36,1459,1575,1467,1643,1665,1566,10.4%,0,-23.2,-36
2012kc,Greater Kansas City Regional,qm,1,58,1987,1769,2001,2560,1982,1806,9,19,1614,1492,1435,1428,1620,1562,40.4%,0,-4.2,-10
2012kc,Greater Kansas City Regional,qm,1,59,1764,2874,935,2335,2395,1777,26,12,1490,1419,1660,1429,1461,1463,77.6%,1,13.4,14
2012kc,Greater Kansas City Regional,qm,1,60,3284,1652,3973,938,937,931,14,3,1564,1453,1417,1474,1484,1583,35.3%,1,-6.5,11
2012kc,Greater Kansas City Regional,qm,1,61,1108,2004,16,3798,967,1723,39,35,1526,1473,1743,1440,1617,1437,80.6%,1,15.3,4
2012kc,Greater Kansas City Regional,qm,1,62,2357,1094,3485,1994,2972,1827,8,0,1428,1502,1445,1434,1426,1400,65.9%,1,7.1,8
2012kc,Greater Kansas City Regional,qm,1,63,2457,525,4208,1985,1775,3528,16,49,1443,1740,1466,1614,1529,1587,38.4%,0,-5.1,-33
2012kc,Greater Kansas City Regional,qm,1,64,1802,1825,1984,3507,1737,2345,33,23,1523,1495,1460,1546,1533,1552,29.3%,1,-9.5,10
2012kc,Greater Kansas City Regional,qm,1,65,2874,1448,2560,662,937,2949,3,12,1419,1478,1432,1457,1470,1630,21.2%,0,-14.1,-9
2012kc,Greater Kansas City Regional,qm,1,66,1939,935,1730,967,1782,1847,29,19,1565,1660,1675,1626,1506,1464,85.2%,1,18.9,10
2012kc,Greater Kansas City Regional,qm,1,67,1987,1982,2395,1785,3784,1723,38,1,1610,1624,1460,1449,1483,1446,86.1%,1,19.6,37
2012kc,Greater Kansas City Regional,qm,1,68,2164,2167,3973,1810,1986,2972,0,21,1485,1492,1430,1576,1802,1426,9.3%,0,-24.6,-21
2012kc,Greater Kansas City Regional,qm,1,69,1763,1769,1652,3485,3528,2335,12,28,1449,1488,1467,1446,1609,1429,38.8%,0,-4.9,-16
2012kc,Greater Kansas City Regional,qm,1,70,1764,1997,525,3507,4208,2996,24,28,1490,1500,1718,1531,1444,1553,73.9%,0,11.2,-4
2012kc,Greater Kansas City Regional,qm,1,71,1737,2001,1985,1827,1108,938,19,9,1518,1431,1636,1400,1517,1460,76.8%,1,12.9,10
2012kc,Greater Kansas City Regional,qm,1,72,2345,1094,2004,1806,1775,1777,12,25,1537,1503,1464,1567,1551,1462,39.3%,0,-4.7,-13
2012kc,Greater Kansas City Regional,qm,1,73,1994,931,1984,16,3764,2457,17,33,1433,1569,1475,1734,1425,1421,35.5%,0,-6.4,-16
2012kc,Greater Kansas City Regional,qm,1,74,2353,3798,2346,3931,1208,1825,19,52,1408,1449,1445,1421,1653,1510,16.5%,0,-17.5,-33
2012kc,Greater Kansas City Regional,qm,1,75,2357,3284,1847,1802,2410,1448,37,0,1428,1578,1471,1538,1564,1482,35.1%,1,-6.6,37
2012kc,Greater Kansas City Regional,qm,1,76,1987,967,1810,1764,1769,1985,32,22,1623,1633,1573,1479,1479,1633,79.7%,1,14.8,10
2012kc,Greater Kansas City Regional,qm,1,77,1939,1723,1986,937,2996,1094,32,14,1558,1432,1799,1466,1565,1497,81.8%,1,16.2,18
2012kc,Greater Kansas City Regional,qm,1,78,16,2395,662,2345,2001,2972,40,26,1741,1474,1453,1531,1428,1423,83.8%,1,17.7,14
2012kc,Greater Kansas City Regional,qm,1,79,2004,1827,525,931,1825,1730,9,30,1458,1402,1706,1562,1522,1668,25.5%,0,-11.6,-21
2012kc,Greater Kansas City Regional,qm,1,80,2167,935,4208,2346,1984,1982,31,45,1495,1653,1456,1433,1467,1637,59.5%,0,4.1,-14
2012kc,Greater Kansas City Regional,qm,1,81,2335,2164,3798,2560,938,1785,0,15,1437,1487,1437,1436,1462,1436,53.9%,0,1.7,-15
2012kc,Greater Kansas City Regional,qm,1,82,1806,2410,3764,1737,1208,3528,11,24,1573,1531,1433,1516,1665,1618,18.2%,0,-16.2,-13
2012kc,Greater Kansas City Regional,qm,1,83,3784,1763,1108,3507,3931,2357,28,9,1469,1441,1519,1543,1433,1462,48.8%,1,-0.5,19
2012kc,Greater Kansas City Regional,qm,1,84,2353,1782,3284,2949,2874,3973,22,27,1396,1513,1612,1626,1423,1433,55.4%,0,2.4,-5
2012kc,Greater Kansas City Regional,qm,1,85,1994,1997,1777,1652,1775,1802,24,14,1426,1489,1469,1458,1557,1504,31.3%,1,-8.5,10
2012kc,Greater Kansas City Regional,qm,1,86,3485,935,937,2457,3798,2345,21,27,1454,1639,1465,1428,1424,1533,73.0%,0,10.7,-6
2012kc,Greater Kansas City Regional,qm,1,87,1984,1723,2001,1847,525,2164,24,19,1481,1433,1431,1505,1699,1474,12.9%,1,-20.6,5
2012kc,Greater Kansas City Regional,qm,1,88,1448,3528,1825,938,1982,1810,38,16,1448,1615,1530,1475,1652,1570,35.6%,1,-6.4,22
2012kc,Greater Kansas City Regional,qm,1,89,3507,2353,931,2972,1782,1987,15,3,1527,1391,1569,1426,1507,1620,40.8%,1,-4.0,12
2012kc,Greater Kansas City Regional,qm,1,90,2996,2560,1985,1777,3284,1208,16,33,1564,1449,1637,1483,1606,1662,35.8%,0,-6.3,-17
2012kc,Greater Kansas City Regional,qm,1,91,967,3931,3485,2874,1806,1986,29,48,1629,1418,1441,1429,1576,1801,13.9%,0,-19.7,-19
2012kc,Greater Kansas City Regional,qm,1,92,1730,1652,1094,2395,2410,4208,25,7,1675,1444,1495,1471,1533,1442,72.6%,1,10.5,18
2012kc,Greater Kansas City Regional,qm,1,93,1939,3784,2949,1108,1994,1769,15,11,1559,1485,1632,1534,1440,1483,77.9%,1,13.6,4
2012kc,Greater Kansas City Regional,qm,1,94,16,1997,2335,1737,2167,2346,64,7,1738,1503,1425,1513,1481,1447,78.5%,1,14.0,57
2012kc,Greater Kansas City Regional,qm,1,95,1785,2457,1802,1827,1763,3973,16,5,1449,1441,1490,1395,1456,1439,62.8%,1,5.6,11
2012kc,Greater Kansas City Regional,qm,1,96,1764,2357,3764,662,2004,1775,9,14,1482,1447,1435,1450,1450,1543,38.9%,0,-4.9,-5
2012kc,Greater Kansas City Regional,qf,1,1,3784,1986,16,3284,1775,1985,26,43,1477,1800,1772,1614,1543,1629,82.0%,0,16.3,-17
2012kc,Greater Kansas City Regional,qf,1,2,3784,1986,16,3284,1775,1985,89,41,1471,1794,1765,1621,1549,1635,78.4%,1,13.9,48
2012kc,Greater Kansas City Regional,qf,1,3,3784,16,1986,3284,1775,1985,48,47,1477,1772,1800,1614,1543,1629,82.0%,1,16.4,1
2012kc,Greater Kansas City Regional,qf,2,1,1730,1806,2949,1987,1094,1982,25,39,1681,1575,1624,1607,1501,1630,69.5%,0,8.9,-14
2012kc,Greater Kansas City Regional,qf,2,2,2949,1730,1806,1094,1987,1982,43,16,1620,1677,1571,1505,1612,1634,66.2%,1,7.2,27
2012kc,Greater Kansas City Regional,qf,2,3,2949,1730,1806,1982,1094,1987,21,26,1624,1681,1575,1630,1502,1608,69.1%,0,8.6,-5
2012kc,Greater Kansas City Regional,qf,3,1,3528,1802,525,3507,2346,1984,56,34,1637,1494,1679,1540,1413,1501,88.6%,1,22.1,22
2012kc,Greater Kansas City Regional,qf,3,2,525,3528,1802,1984,2346,3507,39,37,1679,1637,1494,1501,1413,1540,88.6%,1,22.1,2
2012kc,Greater Kansas City Regional,qf,4,1,1769,1208,935,1825,967,1997,27,48,1490,1671,1626,1552,1630,1536,59.9%,0,4.3,-21
2012kc,Greater Kansas City Regional,qf,4,2,1208,935,1769,1825,967,1997,56,18,1666,1622,1486,1557,1635,1541,55.8%,1,2.5,38
2012kc,Greater Kansas City Regional,qf,4,3,1208,1769,935,1997,967,1825,63,38,1673,1492,1628,1534,1628,1550,61.5%,1,5.1,25
2012kc,Greater Kansas City Regional,sf,1,1,3784,1986,16,1094,1987,1982,34,47,1474,1797,1769,1504,1610,1633,84.4%,0,18.2,-13
2012kc,Greater Kansas City Regional,sf,1,2,16,3784,1986,1987,1982,1094,72,10,1763,1468,1791,1616,1639,1510,81.4%,1,15.9,62
2012kc,Greater Kansas City Regional,sf,1,3,16,1986,3784,1094,1987,1982,63,30,1772,1800,1477,1501,1608,1630,85.7%,1,19.2,33
2012kc,Greater Kansas City Regional,sf,2,1,1802,3528,525,1769,1208,935,38,55,1490,1633,1675,1496,1677,1632,49.1%,0,-0.4,-17
2012kc,Greater Kansas City Regional,sf,2,2,1802,3528,525,935,1769,1208,40,54,1487,1630,1672,1635,1499,1680,46.3%,0,-1.6,-14
2012kc,Greater Kansas City Regional,f,1,1,1986,3784,16,935,1769,1208,73,48,1803,1480,1775,1638,1502,1682,79.5%,1,14.6,25
2012kc,Greater Kansas City Regional,f,1,2,1986,16,3784,1769,935,1208,68,49,1805,1777,1482,1500,1636,1680,80.6%,1,15.3,19
2012nh,BAE Systems Granite State Regional,qm,1,1,61,1831,138,1729,1153,20,16,1,1550,1444,1569,1504,1581,1606,32.4%,1,-7.9,15
2012nh,BAE Systems Granite State Regional,qm,1,2,2342,1547,58,166,1519,1517,22,0,1456,1495,1536,1492,1727,1591,13.5%,1,-20.0,22
2012nh,BAE Systems Granite State Regional,qm,1,3,78,3451,509,1247,4403,1289,11,9,1719,1483,1546,1434,1450,1421,92.8%,1,27.5,2
2012nh,BAE Systems Granite State Regional,qm,1,4,1058,126,3597,213,1922,1493,32,19,1607,1623,1441,1480,1568,1480,69.5%,1,8.9,13
2012nh,BAE Systems Granite State Regional,qm,1,5,2791,131,3467,157,151,172,37,9,1530,1591,1510,1434,1589,1537,59.9%,1,4.3,28
2012nh,BAE Systems Granite State Regional,qm,1,6,134,885,501,1824,238,3585,37,3,1560,1459,1542,1460,1548,1443,65.3%,1,6.8,34
2012nh,BAE Systems Granite State Regional,qm,1,7,3609,133,1721,95,3323,811,15,28,1438,1481,1432,1524,1484,1555,22.7%,0,-13.2,-13
2012nh,BAE Systems Granite State Regional,qm,1,8,4034,716,175,1277,319,1307,44,22,1450,1565,1651,1460,1496,1474,79.5%,1,14.6,22
2012nh,BAE Systems Granite State Regional,qm,1,9,1073,78,138,1512,1922,1058,11,2,1624,1699,1587,1463,1564,1610,82.8%,1,16.9,9
2012nh,BAE Systems Granite State Regional,qm,1,10,238,1247,58,1729,4403,1824,19,12,1527,1453,1569,1486,1470,1439,70.9%,1,9.6,7
2012nh,BAE Systems Granite State Regional,qm,1,11,1721,509,501,3597,3467,3609,2,36,1432,1526,1563,1444,1528,1438,65.4%,0,6.8,-34
2012nh,BAE Systems Granite State Regional,qm,1,12,1277,126,61,1289,166,885,15,12,1455,1626,1568,1440,1460,1480,82.4%,1,16.6,3
2012nh,BAE Systems Granite State Regional,qm,1,13,1831,1307,133,1493,134,1547,17,10,1462,1468,1482,1476,1581,1528,26.9%,1,-10.8,7
2012nh,BAE Systems Granite State Regional,qm,1,14,151,1519,20,1153,213,157,2,6,1571,1695,1589,1563,1477,1416,90.8%,0,24.7,-4
2012nh,BAE Systems Granite State Regional,qm,1,15,95,319,131,3451,1517,1073,27,18,1524,1491,1609,1464,1558,1618,47.7%,1,-1.0,9
2012nh,BAE Systems Granite State Regional,qm,1,16,3323,175,172,811,716,1512,12,43,1484,1657,1518,1555,1571,1469,59.0%,0,3.9,-31
2012nh,BAE Systems Granite State Regional,qm,1,17,2791,3585,509,2342,4034,238,3,8,1548,1422,1494,1488,1456,1525,49.3%,0,-0.3,-5
2012nh,BAE Systems Granite State Regional,qm,1,18,126,1307,1824,1058,166,157,5,26,1615,1482,1441,1616,1470,1438,51.9%,0,0.8,-21
2012nh,BAE Systems Granite State Regional,qm,1,19,131,1922,20,319,1247,133,11,7,1617,1570,1566,1498,1451,1495,85.5%,1,19.1,4
2012nh,BAE Systems Granite State Regional,qm,1,20,1493,4403,61,175,3609,1073,13,19,1463,1472,1557,1630,1469,1610,22.2%,0,-13.5,-6
2012nh,BAE Systems Granite State Regional,qm,1,21,95,1153,134,3597,811,1289,25,17,1532,1586,1567,1476,1582,1451,73.3%,1,10.9,8
2012nh,BAE Systems Granite State Regional,qm,1,22,501,1831,3451,885,151,1277,4,17,1531,1476,1456,1491,1549,1444,47.0%,0,-1.3,-13
2012nh,BAE Systems Granite State Regional,qm,1,23,2791,1512,1729,1547,213,1517,11,11,1544,1496,1488,1514,1499,1551,44.9%,0.5,-2.2,0
2012nh,BAE Systems Granite State Regional,qm,1,24,172,78,716,1721,2342,3585,12,9,1491,1693,1598,1400,1492,1418,93.8%,1,29.3,3
2012nh,BAE Systems Granite State Regional,qm,1,25,138,3323,3467,4034,58,1519,17,16,1581,1457,1560,1459,1567,1673,35.7%,1,-6.3,1
2012nh,BAE Systems Granite State Regional,qm,1,26,157,1073,1824,3609,238,1277,17,21,1455,1604,1424,1464,1529,1453,55.4%,0,2.3,-4
2012nh,BAE Systems Granite State Regional,qm,1,27,1289,501,175,131,1729,133,10,16,1453,1522,1624,1605,1490,1507,49.7%,0,-0.1,-6
2012nh,BAE Systems Granite State Regional,qm,1,28,1922,1153,885,716,2791,1493,6,43,1559,1583,1500,1578,1546,1468,57.2%,0,3.1,-37
2012nh,BAE Systems Granite State Regional,qm,1,29,134,166,4403,319,2342,138,23,29,1565,1487,1478,1510,1512,1586,38.8%,0,-4.9,-6
2012nh,BAE Systems Granite State Regional,qm,1,30,151,95,78,3597,1547,20,18,17,1558,1530,1673,1478,1512,1555,77.5%,1,13.3,1
2012nh,BAE Systems Granite State Regional,qm,1,31,61,213,58,509,811,172,29,9,1563,1497,1561,1491,1584,1471,60.7%,1,4.7,20
2012nh,BAE Systems Granite State Regional,qm,1,32,1512,1517,126,1831,3585,4034,17,0,1498,1549,1598,1466,1438,1454,83.9%,1,17.8,17
2012nh,BAE Systems Granite State Regional,qm,1,33,1519,3451,3323,1307,1721,1058,16,0,1667,1447,1462,1465,1420,1633,58.3%,1,3.6,16
2012nh,BAE Systems Granite State Regional,qm,1,34,1247,885,1547,3467,319,157,22,53,1463,1469,1522,1565,1511,1450,39.7%,0,-4.5,-31
2012nh,BAE Systems Granite State Regional,qm,1,35,1493,95,2342,1824,61,501,29,23,1500,1520,1513,1419,1575,1518,53.0%,1,1.3,6
2012nh,BAE Systems Granite State Regional,qm,1,36,2791,1153,58,126,175,78,25,26,1577,1552,1573,1598,1620,1663,26.4%,0,-11.0,-1
2012nh,BAE Systems Granite State Regional,qm,1,37,1721,1289,1517,3609,166,1922,6,16,1411,1449,1548,1469,1486,1528,39.4%,0,-4.6,-10
2012nh,BAE Systems Granite State Regional,qm,1,38,133,151,3585,1058,138,509,7,6,1512,1548,1439,1623,1587,1479,25.0%,1,-11.8,1
2012nh,BAE Systems Granite State Regional,qm,1,39,3597,4034,172,1073,1247,20,10,10,1488,1454,1459,1599,1443,1564,23.5%,0.5,-12.7,0
2012nh,BAE Systems Granite State Regional,qm,1,40,131,4403,213,1307,3323,134,24,23,1609,1477,1509,1455,1472,1564,64.6%,1,6.5,1
2012nh,BAE Systems Granite State Regional,qm,1,41,238,1831,1512,3467,3451,716,8,17,1534,1467,1497,1586,1456,1609,29.3%,0,-9.5,-9
2012nh,BAE Systems Granite State Regional,qm,1,42,1729,1277,1289,811,1519,2342,4,35,1494,1458,1444,1573,1677,1517,10.7%,0,-22.9,-31
2012nh,BAE Systems Granite State Regional,qm,1,43,78,157,4034,172,133,885,13,13,1656,1471,1464,1469,1522,1448,70.5%,0.5,9.4,0
2012nh,BAE Systems Granite State Regional,qm,1,44,1073,319,1547,1153,3323,509,21,0,1589,1532,1501,1560,1476,1469,66.3%,1,7.3,21
2012nh,BAE Systems Granite State Regional,qm,1,45,213,3585,1307,1247,3467,61,6,51,1505,1449,1459,1433,1586,1571,26.6%,0,-10.9,-45
2012nh,BAE Systems Granite State Regional,qm,1,46,3609,1058,2791,1831,1729,134,17,16,1473,1613,1585,1467,1488,1568,70.0%,1,9.1,1
2012nh,BAE Systems Granite State Regional,qm,1,47,4403,1517,716,501,126,151,30,6,1473,1544,1608,1514,1590,1558,44.7%,1,-2.3,24
2012nh,BAE Systems Granite State Regional,qm,1,48,238,175,166,138,1519,95,28,34,1534,1612,1490,1577,1683,1524,30.0%,0,-9.2,-6
2012nh,BAE Systems Granite State Regional,qm,1,49,58,811,1824,3451,1922,3597,30,15,1581,1579,1415,1456,1532,1497,62.6%,1,5.6,15
2012nh,BAE Systems Granite State Regional,qm,1,50,20,1512,1493,1277,131,1721,9,30,1554,1498,1503,1452,1605,1407,62.9%,0,5.7,-21
2012nh,BAE Systems Granite State Regional,qm,1,51,716,1547,1289,4034,1058,1247,24,0,1629,1512,1438,1457,1607,1459,58.0%,1,3.5,24
2012nh,BAE Systems Granite State Regional,qm,1,52,1073,2342,213,157,138,885,19,31,1600,1523,1479,1463,1575,1456,65.0%,0,6.7,-12
2012nh,BAE Systems Granite State Regional,qm,1,53,1153,811,319,501,3467,4403,15,6,1549,1586,1542,1494,1612,1493,61.2%,1,4.9,9
2012nh,BAE Systems Granite State Regional,qm,1,54,1831,509,1519,131,78,1824,4,32,1474,1458,1680,1626,1648,1423,38.1%,0,-5.2,-28
2012nh,BAE Systems Granite State Regional,qm,1,55,166,3451,20,1729,1493,3585,6,18,1493,1449,1534,1494,1482,1423,60.8%,0,4.7,-12
2012nh,BAE Systems Granite State Regional,qm,1,56,3597,61,1307,1517,2791,238,8,4,1490,1598,1433,1565,1579,1537,28.6%,1,-9.8,4
2012nh,BAE Systems Granite State Regional,qm,1,57,1922,3323,1721,134,151,175,19,20,1525,1465,1427,1574,1538,1614,14.4%,0,-19.2,-1
2012nh,BAE Systems Granite State Regional,qm,1,58,126,58,172,1277,95,133,33,3,1570,1588,1476,1472,1521,1529,65.5%,1,6.9,30
2012nh,BAE Systems Granite State Regional,qm,1,59,3609,2342,1153,1512,131,1247,13,36,1466,1509,1553,1477,1643,1443,44.8%,0,-2.2,-23
2012nh,BAE Systems Granite State Regional,qm,1,60,166,1729,138,3597,157,509,13,19,1480,1507,1589,1501,1478,1441,71.1%,0,9.7,-6
2012nh,BAE Systems Granite State Regional,qm,1,61,4034,213,319,61,78,1721,16,24,1441,1464,1545,1608,1666,1441,17.8%,0,-16.5,-8
2012nh,BAE Systems Granite State Regional,qm,1,62,3585,4403,1922,1831,95,1547,12,22,1435,1490,1539,1456,1503,1528,46.6%,0,-1.5,-10
2012nh,BAE Systems Granite State Regional,qm,1,63,3467,1277,1824,133,2791,3323,9,38,1609,1455,1440,1511,1568,1479,42.2%,0,-3.4,-29
