Key,Event,Match Type,Set Number,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red score,Blue score,Red 1 Elo,Red 2 Elo,Red 3 Elo,Blue 1 Elo,Blue 2 Elo,Blue 3 Elo,Red win likelihood,Red victory,Predicted red winning margin,Red winning margin
2010dc,Washington DC  Regional,qm,1,37,3154,3340,1111,346,2962,3373,5,3,1448,1473,1532,1572,1440,1469,46.0%,1,-0.3,2
2010dc,Washington DC  Regional,qm,1,38,1418,620,1829,2537,611,1885,0,0,1530,1534,1432,1443,1452,1482,66.5%,0.5,1.3,0
2010dc,Washington DC  Regional,qm,1,39,176,1727,3123,2964,1712,2963,4,4,1541,1574,1480,1468,1556,1436,68.5%,0.5,1.5,0
2010dc,Washington DC  Regional,qm,1,40,2121,2363,3279,1915,207,1370,1,0,1436,1512,1440,1466,1595,1540,22.6%,1,-2.3,1
2010dc,Washington DC  Regional,qm,1,41,623,1708,2911,3298,2377,2961,0,0,1466,1444,1477,1500,1590,1471,26.8%,0.5,-1.9,0
2010dc,Washington DC  Regional,qm,1,42,2912,1900,3208,1111,1123,3373,0,2,1505,1498,1445,1542,1439,1459,51.3%,0,0.1,-2
2010dc,Washington DC  Regional,qm,1,43,346,2900,614,1885,45,2068,4,1,1562,1460,1485,1488,1652,1521,29.2%,1,-1.7,3
2010dc,Washington DC  Regional,qm,1,44,1829,2537,1024,2534,2962,2010,1,0,1427,1449,1611,1516,1429,1555,48.0%,1,-0.2,1
2010dc,Washington DC  Regional,qm,1,45,1712,2421,3150,3154,2964,1849,1,0,1563,1478,1408,1458,1474,1451,59.3%,1,0.7,1
2010dc,Washington DC  Regional,qm,1,46,2121,2963,449,3246,612,1418,0,1,1451,1442,1527,1481,1596,1524,26.1%,0,-2.0,-1
2010dc,Washington DC  Regional,qm,1,47,3340,2819,176,2914,768,2913,1,1,1484,1447,1534,1448,1565,1461,48.7%,0.5,-0.1,0
2010dc,Washington DC  Regional,qm,1,48,1727,3283,701,3123,2641,611,7,3,1567,1490,1547,1474,1529,1458,69.5%,1,1.5,4
2010dc,Washington DC  Regional,qm,1,49,1915,48,1446,620,339,1529,0,3,1451,1579,1498,1529,1539,1442,52.8%,0,0.2,-3
2010dc,Washington DC  Regional,qm,1,50,116,2537,2068,1900,2421,1708,0,0,1575,1454,1500,1489,1479,1452,65.2%,0.5,1.2,0
2010dc,Washington DC  Regional,qm,1,51,45,3246,2964,3279,1829,3373,3,1,1631,1477,1473,1454,1432,1468,78.7%,1,2.5,2
2010dc,Washington DC  Regional,qm,1,52,1712,2912,1885,2914,449,2363,4,1,1564,1495,1467,1448,1532,1526,53.0%,1,0.2,3
2010dc,Washington DC  Regional,qm,1,53,2534,768,2377,3283,346,3154,5,2,1511,1564,1582,1501,1582,1457,66.3%,1,1.3,3
2010dc,Washington DC  Regional,qm,1,54,3298,1727,1418,1123,3340,620,6,2,1491,1578,1520,1448,1484,1543,65.9%,1,1.2,4
2010dc,Washington DC  Regional,qm,1,55,2961,48,3123,2010,2913,1111,0,3,1462,1565,1463,1550,1461,1551,39.9%,0,-0.8,-3
2010dc,Washington DC  Regional,qm,1,56,2962,3150,1915,2963,612,2641,0,2,1424,1410,1437,1447,1592,1518,16.2%,0,-3.1,-2
2010dc,Washington DC  Regional,qm,1,57,611,1529,3208,623,2121,176,0,2,1447,1456,1436,1474,1455,1535,32.8%,0,-1.3,-2
2010dc,Washington DC  Regional,qm,1,58,1370,2911,1024,1849,339,2900,1,3,1525,1485,1616,1449,1553,1480,69.6%,0,1.6,-2
2010dc,Washington DC  Regional,qm,1,59,116,614,1446,701,2819,207,0,3,1570,1506,1484,1558,1447,1580,46.3%,0,-0.3,-3
2010dc,Washington DC  Regional,qm,1,60,45,620,3298,2068,449,2964,9,0,1629,1531,1503,1495,1519,1471,73.6%,1,1.9,9
2010dc,Washington DC  Regional,qm,1,61,3154,1708,2641,1418,1885,1111,2,6,1449,1457,1513,1532,1479,1561,29.3%,0,-1.7,-4
2010dc,Washington DC  Regional,qm,1,62,3246,3208,2534,1712,2010,1915,3,3,1475,1433,1519,1576,1560,1442,29.6%,0.5,-1.6,0
2010dc,Washington DC  Regional,qm,1,63,2363,2900,176,3373,3150,48,2,0,1514,1496,1538,1470,1414,1555,65.1%,1,1.2,2
2010dc,Washington DC  Regional,qm,1,64,623,2914,1727,701,339,3279,3,3,1477,1435,1591,1570,1569,1456,37.1%,0.5,-1.0,0
2010dc,Washington DC  Regional,qm,1,65,2962,2961,611,2819,1123,116,0,1,1429,1453,1444,1459,1436,1558,32.5%,0,-1.4,-1
2010dc,Washington DC  Regional,qm,1,66,2911,1900,3340,612,614,1529,1,1,1469,1494,1472,1587,1494,1454,36.1%,0.5,-1.1,0
2010dc,Washington DC  Regional,qm,1,67,1446,1829,2121,1849,768,2421,0,3,1472,1434,1458,1465,1572,1484,28.7%,0,-1.7,-3
2010dc,Washington DC  Regional,qm,1,68,2963,2537,207,1370,3283,2913,3,2,1442,1449,1592,1509,1493,1471,51.4%,1,0.1,1
2010dc,Washington DC  Regional,qm,1,69,346,1024,2377,3123,2912,1915,8,1,1575,1601,1590,1453,1508,1435,89.4%,1,4.0,7
2010dc,Washington DC  Regional,qm,1,70,2534,623,2068,2964,1418,2641,2,3,1526,1482,1463,1440,1543,1503,48.0%,0,-0.1,-1
2010dc,Washington DC  Regional,qm,1,71,3340,339,45,116,1712,3208,6,3,1476,1564,1660,1556,1569,1440,68.6%,1,1.5,3
2010dc,Washington DC  Regional,qm,1,72,2010,2900,612,768,611,1727,6,4,1553,1500,1582,1578,1446,1595,52.3%,1,0.2,2
2010dc,Washington DC  Regional,qm,1,73,2913,1123,701,3283,3150,1708,0,0,1467,1434,1565,1489,1411,1447,66.5%,0.5,1.3,0
2010dc,Washington DC  Regional,qm,1,74,207,2377,620,1829,1111,176,3,0,1596,1603,1562,1428,1571,1541,78.1%,1,2.4,3
2010dc,Washington DC  Regional,qm,1,75,346,2421,2819,449,1370,48,4,0,1588,1490,1458,1488,1505,1552,48.7%,1,-0.1,4
2010dc,Washington DC  Regional,qm,1,76,3246,2963,1529,2363,3154,1024,3,4,1482,1446,1449,1518,1439,1614,24.7%,0,-2.1,-1
2010dc,Washington DC  Regional,qm,1,77,3373,614,1849,3279,2537,3298,3,1,1466,1489,1471,1452,1453,1535,48.1%,1,-0.1,2
2010dc,Washington DC  Regional,qm,1,78,2914,3123,1885,1446,1900,2961,3,0,1440,1440,1490,1466,1499,1454,42.9%,1,-0.5,3
2010dc,Washington DC  Regional,qm,1,79,2912,2911,45,2962,2121,207,7,1,1494,1474,1667,1431,1452,1599,70.8%,1,1.7,6
2010dc,Washington DC  Regional,qm,1,80,2819,2641,3283,620,2900,1712,3,1,1476,1506,1495,1565,1508,1562,28.7%,1,-1.7,2
2010dc,Washington DC  Regional,qm,1,81,1111,1915,1529,2964,701,768,2,1,1569,1421,1454,1443,1560,1570,32.2%,1,-1.4,1
2010dc,Washington DC  Regional,qm,1,82,612,3154,2534,623,48,614,0,1,1590,1434,1522,1478,1533,1498,55.3%,0,0.4,-1
2010dc,Washington DC  Regional,qm,1,83,2914,2961,3208,1849,346,2537,0,5,1455,1438,1433,1481,1606,1443,23.8%,0,-2.2,-5
2010dc,Washington DC  Regional,qm,1,84,449,3279,3340,611,1024,176,0,5,1470,1442,1483,1438,1609,1539,25.1%,0,-2.1,-5
2010dc,Washington DC  Regional,qm,1,85,1418,2913,1708,3373,1446,2912,0,6,1546,1461,1453,1476,1450,1514,52.9%,0,0.2,-6
2010dc,Washington DC  Regional,qm,1,86,1727,1885,1900,1370,2962,3246,8,0,1587,1506,1483,1487,1411,1487,74.9%,1,2.0,8
2010dc,Washington DC  Regional,qm,1,87,2421,339,3298,2010,2963,2377,4,1,1508,1571,1525,1561,1451,1606,48.2%,1,-0.1,3
2010dc,Washington DC  Regional,qm,1,88,2363,116,3150,1829,3123,2911,0,5,1513,1549,1416,1425,1455,1493,64.6%,0,1.1,-5
2010dc,Washington DC  Regional,qm,1,89,1123,2121,612,2068,2914,1024,0,2,1428,1433,1584,1459,1443,1622,38.8%,0,-0.9,-2
2010dc,Washington DC  Regional,qf,1,1,176,1727,3123,1024,2641,701,8,4,1552,1613,1483,1627,1523,1549,42.7%,1,-0.6,4
2010dc,Washington DC  Regional,qf,1,2,3123,1727,176,701,2641,1024,1,0,1488,1618,1557,1544,1518,1622,47.0%,1,-0.2,1
2010dc,Washington DC  Regional,qf,2,1,2912,449,2068,45,3373,1829,1,0,1541,1457,1464,1686,1503,1453,26.2%,1,-1.9,1
2010dc,Washington DC  Regional,qf,2,2,449,2912,2068,45,1829,3373,0,3,1460,1545,1468,1683,1449,1500,28.4%,0,-1.7,-3
2010dc,Washington DC  Regional,qf,2,3,2068,449,2912,3373,45,1829,5,4,1466,1458,1543,1502,1685,1451,27.4%,1,-1.8,1
2010dc,Washington DC  Regional,qf,3,1,1885,768,339,620,3283,1111,6,0,1532,1559,1585,1548,1511,1579,55.3%,1,0.4,6
2010dc,Washington DC  Regional,qf,3,2,768,339,1885,1111,3283,620,5,3,1565,1591,1538,1573,1505,1542,60.5%,1,0.8,2
2010dc,Washington DC  Regional,qf,4,1,2377,1418,346,612,614,2010,3,0,1592,1519,1619,1579,1505,1547,63.9%,1,1.1,3
2010dc,Washington DC  Regional,qf,4,2,346,2377,1418,2010,612,614,3,1,1621,1594,1521,1545,1577,1503,65.6%,1,1.2,2
2010dc,Washington DC  Regional,sf,1,1,3123,176,1727,2912,449,2068,7,2,1489,1558,1620,1546,1462,1469,74.9%,1,2.0,5
2010dc,Washington DC  Regional,sf,1,2,176,3123,1727,2912,449,2068,0,2,1561,1492,1623,1543,1458,1466,76.9%,0,2.3,-2
2010dc,Washington DC  Regional,sf,1,3,3123,176,1727,2912,2068,449,5,4,1488,1557,1618,1548,1471,1463,73.9%,1,2.0,1
2010dc,Washington DC  Regional,sf,2,1,768,339,1885,2377,346,1418,2,3,1567,1593,1540,1595,1622,1522,44.3%,0,-0.4,-1
2010dc,Washington DC  Regional,sf,2,2,339,1885,768,346,1418,2377,0,2,1592,1539,1566,1622,1522,1596,43.8%,0,-0.5,-2
2010dc,Washington DC  Regional,f,1,1,3123,176,1727,346,2377,1418,0,2,1486,1556,1617,1624,1597,1524,37.9%,0,-0.9,-2
2010dc,Washington DC  Regional,f,1,2,3123,1727,176,2377,346,1418,7,2,1485,1616,1554,1598,1625,1525,36.9%,1,-1.0,5
2010dc,Washington DC  Regional,f,1,3,3123,1727,176,346,1418,2377,7,5,1492,1623,1561,1619,1519,1592,42.4%,1,-0.6,2
2010ga,Peachtree Regional,qm,1,1,1379,2007,2967,3091,3214,1002,0,1,1460,1472,1469,1450,1450,1555,42.4%,0,-0.6,-1
2010ga,Peachtree Regional,qm,1,2,2393,3224,1758,3140,1311,3318,0,1,1426,1450,1514,1450,1509,1450,47.2%,0,-0.2,-1
2010ga,Peachtree Regional,qm,1,3,1415,590,2415,2655,2038,2420,1,1,1471,1512,1541,1484,1476,1479,62.0%,0.5,0.9,0
2010ga,Peachtree Regional,qm,1,4,1127,1877,342,3329,3319,1795,1,0,1464,1423,1580,1450,1450,1480,62.3%,1,0.9,1
2010ga,Peachtree Regional,qm,1,5,1746,2119,2974,1788,547,1683,4,2,1607,1502,1436,1435,1484,1482,69.5%,1,1.5,2
2010ga,Peachtree Regional,qm,1,6,1319,587,3344,1466,1414,1261,0,1,1564,1473,1450,1461,1522,1579,39.5%,0,-0.8,-1
2010ga,Peachtree Regional,qm,1,7,1648,1771,34,3174,3265,3404,2,1,1433,1629,1594,1450,1450,1450,85.3%,1,3.3,1
2010ga,Peachtree Regional,qm,1,8,1848,2918,3139,832,281,2751,0,0,1490,1498,1450,1594,1517,1479,29.4%,0.5,-1.6,0
2010ga,Peachtree Regional,qm,1,9,1999,3214,2967,2393,342,1788,3,1,1464,1452,1467,1422,1580,1433,42.6%,1,-0.6,2
2010ga,Peachtree Regional,qm,1,10,1683,1414,1311,2420,2007,3091,2,0,1480,1522,1513,1483,1470,1452,65.3%,1,1.2,2
2010ga,Peachtree Regional,qm,1,11,3404,1771,3318,2655,1795,1877,1,0,1460,1619,1453,1489,1480,1424,69.2%,1,1.5,1
2010ga,Peachtree Regional,qm,1,12,547,3140,34,3224,590,1002,1,0,1482,1453,1583,1447,1508,1556,51.1%,1,0.1,1
2010ga,Peachtree Regional,qm,1,13,587,1758,2751,1319,1648,1127,0,1,1472,1510,1472,1563,1423,1465,50.5%,0,0.0,-1
2010ga,Peachtree Regional,qm,1,14,2038,1261,2974,3174,1746,1848,0,2,1480,1580,1438,1460,1609,1498,40.2%,0,-0.7,-2
2010ga,Peachtree Regional,qm,1,15,3139,3265,1415,2119,1999,2918,1,2,1457,1460,1467,1504,1475,1505,36.1%,0,-1.1,-1
2010ga,Peachtree Regional,qm,1,16,2415,3319,1379,281,3329,1466,2,5,1537,1450,1458,1510,1450,1461,53.4%,0,0.3,-3
2010ga,Peachtree Regional,qm,1,17,3344,3091,2393,832,1127,2420,1,0,1449,1448,1411,1586,1469,1480,21.3%,1,-2.5,1
2010ga,Peachtree Regional,qm,1,18,2655,342,1848,1319,1683,1877,5,0,1491,1569,1503,1567,1484,1426,62.1%,1,0.9,5
2010ga,Peachtree Regional,qm,1,19,2974,3265,1788,2751,1311,1002,1,0,1432,1461,1421,1467,1516,1552,21.9%,1,-2.4,1
2010ga,Peachtree Regional,qm,1,20,1648,590,2119,3224,1261,1379,2,0,1427,1504,1503,1442,1574,1444,46.3%,1,-0.3,2
2010ga,Peachtree Regional,qm,1,21,1746,547,3319,3318,2967,587,3,0,1614,1486,1435,1451,1479,1467,68.9%,1,1.5,3
2010ga,Peachtree Regional,qm,1,22,2918,3174,34,1795,2007,3139,3,0,1505,1466,1587,1482,1466,1458,70.6%,1,1.6,3
2010ga,Peachtree Regional,qm,1,23,1771,281,2038,3344,1758,3214,2,4,1616,1525,1474,1464,1506,1463,74.0%,0,2.0,-2
2010ga,Peachtree Regional,qm,1,24,1999,832,1414,2415,3329,3140,0,0,1475,1571,1526,1522,1464,1458,67.6%,0.5,1.4,0
2010ga,Peachtree Regional,qm,1,25,3404,1415,3091,1466,1746,3224,1,5,1458,1467,1464,1476,1621,1432,30.9%,0,-1.5,-4
2010ga,Peachtree Regional,qm,1,26,590,3174,1311,3319,1319,2393,4,0,1514,1472,1501,1442,1549,1426,59.9%,1,0.8,4
2010ga,Peachtree Regional,qm,1,27,2655,1127,1261,281,547,3265,0,3,1509,1454,1564,1507,1493,1476,57.3%,0,0.6,-3
2010ga,Peachtree Regional,qm,1,28,832,2038,2918,1877,1999,1002,2,1,1565,1457,1511,1408,1469,1537,66.4%,1,1.3,1
2010ga,Peachtree Regional,qm,1,29,2119,587,1466,2751,1771,342,2,0,1513,1461,1487,1452,1599,1587,26.6%,1,-1.9,2
2010ga,Peachtree Regional,qm,1,30,1788,3318,1758,1414,1379,1415,3,1,1436,1444,1523,1520,1434,1456,49.2%,1,-0.1,2
2010ga,Peachtree Regional,qm,1,31,1683,1648,2420,3214,1795,34,4,5,1465,1437,1464,1481,1476,1594,25.8%,0,-2.0,-1
2010ga,Peachtree Regional,qm,1,32,3140,3344,3404,1848,2967,2415,0,1,1464,1482,1447,1521,1472,1528,32.2%,0,-1.4,-1
2010ga,Peachtree Regional,qm,1,33,3329,3139,1771,2007,2974,2393,4,0,1470,1452,1582,1460,1447,1412,74.3%,1,2.0,4
2010ga,Peachtree Regional,qm,1,34,2655,1311,2918,3091,1261,587,2,1,1493,1515,1509,1453,1548,1478,55.6%,1,0.4,1
2010ga,Peachtree Regional,qm,1,35,2038,1414,34,1379,832,547,2,4,1455,1511,1589,1425,1564,1509,58.3%,0,0.6,-2
2010ga,Peachtree Regional,qm,1,36,3224,1683,1415,3265,3319,3344,0,3,1443,1470,1447,1491,1428,1484,43.9%,0,-0.5,-3
2010ga,Peachtree Regional,qm,1,37,3329,2420,1877,2967,3139,1648,2,3,1479,1469,1409,1470,1461,1442,47.7%,0,-0.2,-1
2010ga,Peachtree Regional,qm,1,38,2415,3214,342,2119,3174,1758,0,0,1527,1477,1569,1531,1486,1532,53.3%,0.5,0.3,0
2010ga,Peachtree Regional,qm,1,39,2974,3318,1319,1999,3404,281,2,0,1439,1454,1535,1470,1449,1523,47.9%,1,-0.2,2
2010ga,Peachtree Regional,qm,1,40,1127,1466,1788,3140,2007,1848,6,0,1438,1504,1446,1465,1451,1519,43.1%,1,-0.5,6
2010ga,Peachtree Regional,qm,1,41,1746,1002,1795,590,2751,1414,0,4,1632,1539,1472,1529,1435,1499,73.8%,0,1.9,-4
2010ga,Peachtree Regional,qm,1,42,1379,2918,3214,547,1311,3344,3,2,1436,1512,1475,1520,1518,1495,34.7%,1,-1.2,1
2010ga,Peachtree Regional,qm,1,43,3329,2393,1683,2038,3404,2119,1,0,1476,1403,1459,1444,1439,1532,39.0%,1,-0.8,1
2010ga,Peachtree Regional,qm,1,44,3174,281,1261,2420,1788,587,3,0,1487,1513,1546,1465,1475,1475,68.0%,1,1.4,3
2010ga,Peachtree Regional,qm,1,45,2751,1795,1999,3224,2655,2967,0,0,1461,1445,1460,1432,1496,1474,44.9%,0.5,-0.4,0
2010ga,Peachtree Regional,qm,1,46,3139,1127,1746,1771,1466,1002,4,8,1464,1467,1605,1590,1533,1512,36.1%,0,-1.1,-4
2010ga,Peachtree Regional,qm,1,47,1648,3319,1415,2974,832,3140,2,8,1445,1439,1436,1448,1575,1436,30.9%,0,-1.5,-6
2010ga,Peachtree Regional,qm,1,48,342,3091,1319,2415,3318,34,0,4,1568,1450,1544,1526,1463,1577,49.5%,0,0.0,-4
2010ga,Peachtree Regional,qm,1,49,1848,1758,1877,2007,3265,590,0,4,1491,1533,1405,1422,1503,1555,42.8%,0,-0.5,-4
2010ga,Peachtree Regional,qm,1,50,1788,2655,1414,3224,2918,1127,0,3,1468,1494,1525,1430,1522,1454,61.4%,0,0.9,-3
2010ga,Peachtree Regional,qm,1,51,1795,2967,2038,1311,1466,2974,0,1,1447,1472,1435,1508,1546,1468,27.6%,0,-1.8,-1
2010ga,Peachtree Regional,qm,1,52,3214,1261,2751,34,3329,1415,4,3,1485,1553,1463,1595,1484,1416,50.8%,1,0.1,1
2010ga,Peachtree Regional,qm,1,53,2007,832,587,590,1758,3404,4,5,1437,1595,1468,1570,1518,1431,47.4%,0,-0.2,-1
2010ga,Peachtree Regional,qm,1,54,3091,1379,1648,3139,1999,342,0,3,1432,1446,1425,1451,1462,1551,28.4%,0,-1.7,-3
2010ga,Peachtree Regional,qm,1,55,3174,1002,3140,1683,3318,2119,0,2,1494,1525,1456,1467,1481,1524,50.7%,0,0.1,-2
2010ga,Peachtree Regional,qm,1,56,1877,3265,2393,2415,281,1746,0,2,1390,1518,1411,1543,1520,1592,12.6%,0,-3.6,-2
2010ga,Peachtree Regional,qm,1,57,1848,1319,547,1771,3319,2420,2,1,1475,1527,1511,1603,1419,1458,54.7%,1,0.4,1
2010ga,Peachtree Regional,qm,1,58,3344,2655,590,3329,1648,1788,1,0,1485,1477,1574,1480,1420,1450,74.5%,1,2.0,1
2010ga,Peachtree Regional,qm,1,59,3140,2038,1758,3091,3139,2751,2,0,1447,1439,1522,1427,1457,1467,58.2%,1,0.6,2
2010ga,Peachtree Regional,qm,1,60,3224,3318,832,1466,3214,1683,0,4,1448,1490,1592,1543,1489,1476,53.1%,0,0.2,-4
2010ga,Peachtree Regional,qm,1,61,1848,1379,1795,1319,1746,2918,3,2,1478,1440,1451,1530,1585,1539,16.2%,1,-3.1,1
2010ga,Peachtree Regional,qm,1,62,1261,1002,2420,3319,3404,342,4,3,1557,1516,1455,1416,1434,1556,66.7%,1,1.3,1
2010ga,Peachtree Regional,qm,1,63,1311,2007,1771,547,1999,2415,2,2,1505,1434,1601,1514,1468,1536,53.2%,0.5,0.2,0
2010ga,Peachtree Regional,qm,1,64,1415,281,2119,2967,1127,3174,2,1,1412,1513,1533,1476,1471,1485,53.6%,1,0.3,1
2010ga,Peachtree Regional,qm,1,65,2974,3344,1877,587,2393,34,1,3,1464,1481,1397,1465,1418,1591,32.0%,0,-1.4,-2
2010ga,Peachtree Regional,qm,1,66,1414,3319,3318,3265,1648,2038,0,0,1508,1417,1471,1525,1424,1445,50.3%,0.5,0.0,0
2010ga,Peachtree Regional,qm,1,67,2420,1466,1999,1758,1683,2918,1,1,1454,1561,1469,1528,1495,1521,41.5%,0.5,-0.6,0
2010ga,Peachtree Regional,qm,1,68,281,1319,1795,3091,3140,2119,1,2,1516,1512,1469,1421,1453,1536,62.2%,0,0.9,-1
2010ga,Peachtree Regional,qm,1,69,3174,342,2007,3344,832,1415,1,3,1482,1558,1433,1478,1573,1415,50.9%,0,0.1,-2
2010ga,Peachtree Regional,qm,1,70,2655,3329,1746,1848,34,1311,0,5,1472,1484,1567,1496,1593,1504,40.1%,0,-0.8,-5
2010ga,Peachtree Regional,qm,1,71,1414,2974,1127,590,3214,1877,0,3,1508,1462,1468,1569,1508,1395,45.1%,0,-0.4,-3
2010ga,Peachtree Regional,qm,1,72,3404,547,2393,1379,2751,3265,1,1,1436,1515,1421,1458,1461,1525,39.6%,0.5,-0.8,0
2010ga,Peachtree Regional,qm,1,73,1002,2415,1788,3224,587,3139,0,0,1515,1537,1455,1429,1467,1451,71.5%,0.5,1.7,0
2010ga,Peachtree Regional,qm,1,74,2967,832,1683,1261,1771,1319,4,0,1473,1582,1492,1555,1600,1503,34.5%,1,-1.2,4
2010ga,Peachtree Regional,qm,1,75,2119,3319,2655,1758,1746,2007,2,0,1545,1417,1453,1525,1548,1424,38.5%,1,-0.9,2
2010ga,Peachtree Regional,qm,1,76,2393,1311,281,1414,1848,1648,0,6,1424,1523,1508,1496,1515,1424,52.7%,0,0.2,-6
2010ga,Peachtree Regional,qm,1,77,3224,2420,3265,3329,587,1379,1,2,1436,1456,1522,1465,1475,1455,52.8%,0,0.2,-1
2010ga,Peachtree Regional,qm,1,78,547,3091,1466,1877,3174,1788,7,0,1518,1429,1564,1406,1473,1447,74.4%,1,2.0,7
