Key,Event,Match Type,Set Number,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red score,Blue score,Red 1 Elo,Red 2 Elo,Red 3 Elo,Blue 1 Elo,Blue 2 Elo,Blue 3 Elo,Red win likelihood,Red victory,Predicted red winning margin,Red winning margin,,,
2020ohmv,Miami Valley Regional,sf,2,2,1787,340,3266,2783,4028,379,211,120,1608,1734,1509,1636,1695,1615,36.6%,1,-17.1,91,,,
2020ohmv,Miami Valley Regional,f,1,1,3814,5492,3324,1787,340,3266,182,225,1571,1648,1590,1616,1741,1516,41.1%,0,-11.2,-43,,,
2020ohmv,Miami Valley Regional,f,1,2,3814,5492,3324,1787,340,3266,128,202,1569,1646,1588,1618,1743,1518,39.3%,0,-13.5,-74,,,
2020scmb,Palmetto Regional,qm,1,1,108,2614,343,4451,6167,4073,149,83,1581,1641,1578,1700,1444,1490,72.3%,1,29.9,66,,,
2020scmb,Palmetto Regional,qm,1,2,5410,6222,5022,4533,3489,1319,8,65,1508,1415,1541,1594,1612,1589,13.0%,0,-59.3,-57,,,
2020scmb,Palmetto Regional,qm,1,3,1051,5943,4748,6961,3490,1293,29,79,1539,1501,1471,1422,1587,1528,46.2%,0,-4.7,-50,,,
2020scmb,Palmetto Regional,qm,1,4,342,1287,4075,4471,281,3492,95,58,1637,1568,1484,1479,1545,1552,65.6%,1,20.2,37,,,
2020scmb,Palmetto Regional,qm,1,5,5842,7085,4050,1539,283,1758,68,72,1592,1451,1520,1510,1521,1496,55.2%,0,6.5,-4,,,
2020scmb,Palmetto Regional,qm,1,6,6366,3653,846,6693,4764,8137,74,4,1533,1566,1676,1424,1423,1450,94.0%,1,85.8,70,,,
2020scmb,Palmetto Regional,qm,1,7,3976,4243,1553,4965,6626,3824,22,104,1448,1482,1520,1595,1427,1643,22.5%,0,-38.5,-82,,,
2020scmb,Palmetto Regional,qm,1,8,5130,3140,4582,4847,4083,2815,58,35,1451,1579,1503,1408,1515,1511,63.9%,1,17.8,23,,,
2020scmb,Palmetto Regional,qm,1,9,1708,4020,694,3651,7431,4267,119,41,1588,1641,1745,1430,1492,1461,96.8%,1,106.1,78,,,
2020scmb,Palmetto Regional,qm,1,10,1369,5063,4074,744,1398,5472,83,45,1628,1370,1459,1675,1475,1671,10.9%,1,-65.3,38,,,
2020scmb,Palmetto Regional,qm,1,11,6222,2187,5777,1287,1539,2183,47,85,1416,1459,1424,1572,1513,1507,15.6%,0,-52.6,-38,,,
2020scmb,Palmetto Regional,qm,1,12,281,6366,5943,343,1553,5842,52,65,1540,1529,1489,1588,1509,1590,32.4%,0,-22.9,-13,,,
2020scmb,Palmetto Regional,qm,1,13,4847,4075,3490,342,4965,7085,101,94,1407,1488,1599,1642,1607,1448,23.7%,1,-36.3,7,,,
2020scmb,Palmetto Regional,qm,1,14,6693,4471,4083,4748,4451,4020,56,151,1428,1475,1514,1459,1690,1634,10.8%,0,-65.6,-95,,,
2020scmb,Palmetto Regional,qm,1,15,7431,744,5063,4243,5410,5130,92,43,1500,1647,1397,1471,1508,1452,65.7%,1,20.2,49,,,
2020scmb,Palmetto Regional,qm,1,16,1293,6626,1369,4073,3140,2187,49,31,1541,1438,1656,1480,1580,1463,65.5%,1,20.0,18,,,
2020scmb,Palmetto Regional,qm,1,17,5472,3651,1319,3824,108,283,52,141,1644,1438,1589,1655,1591,1523,36.1%,0,-17.8,-89,,,
2020scmb,Palmetto Regional,qm,1,18,1758,846,4582,2614,3653,1708,70,162,1499,1672,1505,1651,1562,1581,33.6%,0,-21.2,-92,,,
2020scmb,Palmetto Regional,qm,1,19,694,2183,5022,4074,4764,6961,200,27,1738,1503,1542,1487,1427,1434,92.4%,1,77.9,173,,,
2020scmb,Palmetto Regional,qm,1,20,3489,8137,3492,1398,1051,6167,78,78,1611,1454,1548,1448,1527,1434,76.5%,0.5,36.8,0,,,
2020scmb,Palmetto Regional,qm,1,21,5777,2815,4267,3976,4050,4533,40,115,1427,1509,1468,1436,1517,1593,30.7%,0,-25.3,-75,,,
2020scmb,Palmetto Regional,qm,1,22,3651,6693,6222,5063,1293,4847,19,5,1419,1420,1420,1405,1540,1418,35.4%,1,-18.7,14,,,
2020scmb,Palmetto Regional,qm,1,23,1287,4471,3653,1319,1539,3140,116,56,1568,1467,1581,1570,1509,1581,43.9%,1,-7.7,60,,,
2020scmb,Palmetto Regional,qm,1,24,5130,343,283,4748,2183,4075,111,119,1445,1585,1543,1467,1529,1500,61.0%,0,13.9,-8,,,
2020scmb,Palmetto Regional,qm,1,25,3489,1708,4451,6626,4764,5472,144,52,1602,1600,1698,1438,1402,1625,92.5%,1,78.1,92,,,
2020scmb,Palmetto Regional,qm,1,26,4083,4533,4243,108,281,7085,96,97,1506,1607,1463,1610,1543,1436,48.1%,0,-2.4,-1,,,
2020scmb,Palmetto Regional,qm,1,27,6167,7431,846,5943,4582,1369,53,8,1444,1507,1653,1492,1486,1656,45.8%,1,-5.2,45,,,
2020scmb,Palmetto Regional,qm,1,28,4074,4020,3490,8137,2815,4050,74,83,1462,1642,1610,1444,1496,1530,80.2%,0,43.6,-9,,,
2020scmb,Palmetto Regional,qm,1,29,342,4267,3824,5022,1758,6366,85,92,1630,1455,1674,1568,1480,1532,73.9%,0,32.4,-7,,,
2020scmb,Palmetto Regional,qm,1,30,5410,4965,6961,5777,3492,1398,83,46,1501,1595,1409,1414,1538,1458,63.3%,1,17.0,37,,,
2020scmb,Palmetto Regional,qm,1,31,694,2187,3976,5842,744,2614,154,102,1763,1463,1449,1587,1655,1670,20.5%,1,-42.2,52,,,
2020scmb,Palmetto Regional,qm,1,32,1553,7085,5063,4073,1051,4471,88,70,1506,1436,1396,1481,1536,1485,28.0%,1,-29.4,18,,,
2020scmb,Palmetto Regional,qm,1,33,281,6167,3140,6222,5472,3490,73,68,1543,1457,1563,1429,1621,1596,38.2%,1,-15.0,5,,,
2020scmb,Palmetto Regional,qm,1,34,1369,5022,343,4020,283,2815,50,95,1642,1578,1579,1627,1537,1510,67.3%,0,22.5,-45,,,
2020scmb,Palmetto Regional,qm,1,35,1293,5130,4764,1539,4267,1398,24,14,1531,1439,1398,1491,1445,1452,47.2%,1,-3.5,10,,,
2020scmb,Palmetto Regional,qm,1,36,1287,4748,108,744,846,8137,74,110,1586,1472,1610,1630,1667,1458,37.8%,0,-15.5,-36,,,
2020scmb,Palmetto Regional,qm,1,37,2187,4451,342,4582,694,1553,123,135,1489,1702,1620,1472,1789,1519,54.5%,0,5.6,-12,,,
2020scmb,Palmetto Regional,qm,1,38,7431,6626,4073,4533,6961,1758,57,46,1521,1434,1468,1607,1414,1490,37.5%,1,-15.9,11,,,
2020scmb,Palmetto Regional,qm,1,39,6693,3489,2183,5842,3651,4965,41,45,1429,1605,1535,1562,1427,1600,47.0%,0,-3.7,-4,,,
2020scmb,Palmetto Regional,qm,1,40,3824,4075,3653,4050,5943,5410,161,119,1663,1506,1599,1544,1478,1506,79.9%,1,42.9,42,,,
2020scmb,Palmetto Regional,qm,1,41,1319,4074,1051,2614,3976,4083,78,131,1551,1448,1524,1644,1475,1506,35.7%,0,-18.4,-53,,,
2020scmb,Palmetto Regional,qm,1,42,3492,4847,4243,1708,6366,5777,80,92,1533,1410,1463,1604,1542,1409,29.8%,0,-26.7,-12,,,
2020scmb,Palmetto Regional,qm,1,43,4267,283,6222,2187,6961,8137,58,33,1441,1555,1423,1484,1407,1464,59.1%,1,11.5,25,,,
2020scmb,Palmetto Regional,qm,1,44,2183,744,4451,4020,4533,3140,96,101,1534,1635,1697,1646,1600,1568,57.7%,0,9.6,-5,,,
2020scmb,Palmetto Regional,qm,1,45,5063,4748,4764,4582,342,281,5,123,1409,1467,1402,1477,1615,1548,11.0%,0,-64.9,-118,,,
2020scmb,Palmetto Regional,qm,1,46,3976,5022,108,1287,5943,5130,54,80,1484,1560,1604,1581,1479,1442,69.8%,0,26.1,-26,,,
2020scmb,Palmetto Regional,qm,1,47,2815,5410,5842,4471,6167,6626,44,78,1528,1506,1562,1472,1463,1441,78.0%,0,39.4,-34,,,
2020scmb,Palmetto Regional,qm,1,48,3651,1369,6366,2614,4074,7085,20,126,1428,1624,1538,1654,1438,1448,57.1%,0,8.8,-106,,,
2020scmb,Palmetto Regional,qm,1,49,1553,4847,1539,846,3492,5472,29,47,1523,1413,1487,1672,1536,1616,9.1%,0,-71.7,-18,,,
2020scmb,Palmetto Regional,qm,1,50,1051,3824,1293,343,1708,7431,137,115,1514,1663,1535,1561,1600,1528,53.4%,1,4.2,22,,,
2020scmb,Palmetto Regional,qm,1,51,3490,1319,5777,4075,6693,1758,69,107,1591,1542,1405,1505,1429,1483,66.7%,0,21.6,-38,,,
2020scmb,Palmetto Regional,qm,1,52,4050,4073,694,4965,4083,3489,144,77,1544,1475,1793,1601,1515,1605,62.9%,1,16.4,67,,,
2020scmb,Palmetto Regional,qm,1,53,3653,1398,4764,4243,6222,2815,50,128,1599,1449,1387,1467,1427,1508,54.6%,0,5.8,-78,,,
2020scmb,Palmetto Regional,qm,1,54,5943,4074,6167,4847,4267,2187,38,61,1493,1469,1482,1428,1445,1480,62.8%,0,16.3,-23,,,
2020scmb,Palmetto Regional,qm,1,55,6961,4020,342,108,5842,846,82,76,1403,1649,1629,1590,1542,1658,35.0%,1,-19.3,6,,,
2020scmb,Palmetto Regional,qm,1,56,8137,1369,5410,281,1539,3976,65,70,1460,1593,1487,1562,1501,1470,51.0%,0,1.2,-5,,,
2020scmb,Palmetto Regional,qm,1,57,4451,5130,3651,1758,5777,1051,62,117,1693,1456,1397,1499,1389,1519,69.1%,0,25.0,-55,,,
2020scmb,Palmetto Regional,qm,1,58,283,5472,6693,694,4471,4243,93,147,1558,1601,1445,1807,1492,1490,25.7%,0,-33.0,-54,,,
2020scmb,Palmetto Regional,qm,1,59,1293,7085,744,4965,3653,5022,71,92,1540,1479,1631,1587,1577,1546,41.5%,0,-10.6,-21,,,
2020scmb,Palmetto Regional,qm,1,60,4073,4582,2183,6366,3492,1319,85,68,1489,1491,1531,1507,1522,1526,43.5%,1,-8.1,17,,,
2020scmb,Palmetto Regional,qm,1,61,3140,4050,1553,1398,2614,4748,81,97,1572,1558,1538,1426,1684,1453,64.6%,0,18.7,-16,,,
2020scmb,Palmetto Regional,qm,1,62,4083,3490,343,6626,1708,1287,106,53,1502,1575,1557,1461,1595,1595,47.5%,1,-3.1,53,,,
2020scmb,Palmetto Regional,qm,1,63,7431,3824,4533,4075,3489,5063,149,116,1523,1668,1604,1521,1592,1395,83.9%,1,51.4,33,,,
2020scmb,Palmetto Regional,qm,1,64,5472,4965,6167,3653,5130,6961,98,118,1596,1590,1472,1579,1435,1410,79.2%,0,41.7,-20,,,
2020scmb,Palmetto Regional,qm,1,65,2815,4451,3492,5943,3651,744,155,66,1531,1672,1515,1482,1375,1629,79.2%,1,41.6,89,,,
2020scmb,Palmetto Regional,qm,1,66,4748,8137,4073,5022,5777,5842,35,48,1462,1459,1496,1549,1410,1535,38.9%,0,-14.0,-13,,,
2020scmb,Palmetto Regional,qm,1,67,5410,1051,281,283,2183,4847,129,73,1485,1541,1564,1553,1537,1438,58.7%,1,10.9,56,,,
2020scmb,Palmetto Regional,qm,1,68,4020,4050,6366,6222,5063,6626,139,40,1656,1549,1501,1449,1400,1446,91.4%,1,73.6,99,,,
2020scmb,Palmetto Regional,qm,1,69,3824,4582,1539,6693,694,4533,80,128,1663,1498,1503,1439,1812,1599,25.5%,0,-33.4,-48,,,
2020scmb,Palmetto Regional,qm,1,70,4267,1287,4083,1369,1553,4075,68,66,1455,1580,1517,1592,1528,1526,36.7%,1,-16.9,2,,,
2020scmb,Palmetto Regional,qm,1,71,1758,4243,3489,343,4074,2187,125,106,1520,1495,1597,1572,1458,1491,62.9%,1,16.4,19,,,
2020scmb,Palmetto Regional,qm,1,72,4471,3490,2614,4764,108,7431,151,35,1498,1590,1694,1365,1583,1518,86.0%,1,56.4,116,,,
2020scmb,Palmetto Regional,qm,1,73,7085,3140,1398,1708,3976,342,69,87,1476,1563,1436,1580,1472,1636,22.7%,0,-38.2,-18,,,
2020scmb,Palmetto Regional,qm,1,74,846,1319,6626,5777,1293,694,68,115,1651,1520,1439,1410,1537,1816,29.2%,0,-27.6,-47,,,
2020scmb,Palmetto Regional,qm,1,75,1051,2815,4965,6366,4748,1539,99,130,1553,1544,1573,1507,1462,1499,76.0%,0,35.9,-31,,,
2020scmb,Palmetto Regional,qm,1,76,3653,4073,281,5130,3824,4074,102,121,1596,1496,1576,1452,1659,1458,63.9%,0,17.8,-19,,,
2020scmb,Palmetto Regional,qm,1,77,3489,6961,4471,744,4847,1369,83,114,1597,1427,1513,1616,1426,1587,37.1%,0,-16.4,-31,,,
2020scmb,Palmetto Regional,qm,1,78,1398,2187,4083,5022,7431,6693,75,39,1441,1490,1522,1549,1502,1443,44.2%,1,-7.3,36,,,
2020scmb,Palmetto Regional,qm,1,79,5472,5842,1287,7085,4582,5410,84,88,1579,1535,1585,1482,1494,1497,78.6%,0,40.5,-4,,,
2020scmb,Palmetto Regional,qm,1,80,5063,3976,4267,3490,846,4451,33,147,1393,1466,1460,1606,1646,1685,2.8%,0,-110.6,-114,,,
2020scmb,Palmetto Regional,qm,1,81,4764,1319,4050,3492,343,3651,88,132,1349,1514,1556,1528,1571,1363,43.9%,0,-7.7,-44,,,
2020scmb,Palmetto Regional,qm,1,82,4533,8137,283,3140,342,5943,26,85,1603,1459,1541,1568,1631,1469,40.6%,0,-11.8,-59,,,
2020scmb,Palmetto Regional,qm,1,83,1553,1758,1708,2183,6222,108,123,92,1523,1521,1574,1525,1443,1567,61.8%,1,15.0,31,,,
2020scmb,Palmetto Regional,qm,1,84,4075,1293,4020,6167,4243,2614,165,122,1521,1542,1663,1455,1496,1710,59.3%,1,11.7,43,,,
2020scmb,Palmetto Regional,qm,1,85,6626,281,744,4267,6693,1051,126,76,1434,1566,1620,1459,1432,1535,75.3%,1,34.8,50,,,
2020scmb,Palmetto Regional,qm,1,86,1398,5842,4847,4451,1287,3824,41,195,1453,1523,1430,1686,1573,1669,4.7%,0,-93.5,-154,,,
2020scmb,Palmetto Regional,qm,1,87,3492,4533,4748,2187,1369,3653,91,70,1538,1590,1480,1502,1590,1586,40.0%,1,-12.6,21,,,
2020scmb,Palmetto Regional,qm,1,88,8137,4965,1708,1319,5063,4471,124,54,1446,1555,1579,1505,1392,1510,73.2%,1,31.2,70,,,
2020scmb,Palmetto Regional,qm,1,89,4764,1758,5943,4083,5410,4020,52,149,1339,1525,1482,1534,1509,1671,10.8%,0,-65.8,-97,,,
2020scmb,Palmetto Regional,qm,1,90,1539,4243,3651,3490,342,4073,94,72,1517,1488,1372,1607,1643,1486,11.2%,1,-64.3,22,,,
2020scmb,Palmetto Regional,qm,1,91,7085,343,6222,846,694,5130,97,108,1494,1581,1438,1647,1822,1461,8.3%,0,-74.7,-11,,,
2020scmb,Palmetto Regional,qm,1,92,2183,5472,3976,4050,1293,7431,76,103,1521,1567,1465,1546,1550,1491,45.2%,0,-6.0,-27,,,
2020scmb,Palmetto Regional,qm,1,93,6167,5777,3489,283,1553,6366,90,102,1447,1415,1593,1528,1528,1525,32.7%,0,-22.5,-12,,,
2020scmb,Palmetto Regional,qm,1,94,3140,108,4075,4582,5022,4074,81,45,1581,1563,1530,1506,1537,1468,71.9%,1,29.2,36,,,
2020scmb,Palmetto Regional,qm,1,95,2815,2614,6693,6961,5063,1287,127,88,1526,1701,1427,1423,1382,1589,81.8%,1,46.8,39,,,
2020scmb,Palmetto Regional,qf,1,1,4020,694,1758,5410,5130,3490,216,94,1680,1805,1517,1517,1444,1584,93.2%,1,81.7,122,,,
2020scmb,Palmetto Regional,qf,1,2,4020,694,1758,5410,5130,3490,160,109,1682,1807,1520,1515,1442,1581,93.8%,1,84.6,51,,,
2020scmb,Palmetto Regional,qf,2,1,3653,4075,1539,1293,1708,3492,136,105,1577,1531,1540,1556,1589,1547,43.8%,1,-7.8,31,,,
2020scmb,Palmetto Regional,qf,2,2,3653,4075,1539,1293,1708,3492,145,87,1580,1534,1543,1553,1587,1544,46.0%,1,-5.0,58,,,
2020scmb,Palmetto Regional,qf,3,1,4451,3824,3489,4050,4533,744,161,137,1702,1685,1596,1551,1599,1624,76.9%,1,37.4,24,,,
2020scmb,Palmetto Regional,qf,3,2,4451,3824,3489,4050,4533,2815,175,95,1701,1684,1595,1552,1600,1523,85.3%,1,54.6,80,,,
2020scmb,Palmetto Regional,qf,4,1,108,2614,342,343,6366,2183,171,129,1565,1699,1620,1598,1523,1515,80.7%,1,44.6,42,,,
2020scmb,Palmetto Regional,qf,4,2,108,2614,342,343,6366,2183,144,142,1565,1699,1620,1598,1523,1515,80.6%,1,44.4,2,,,
2020scmb,Palmetto Regional,sf,1,1,4020,694,1758,3653,4075,1539,254,164,1680,1805,1518,1584,1538,1547,87.2%,1,59.8,90,,,
2020scmb,Palmetto Regional,sf,1,2,4020,694,1758,3653,4075,1539,243,153,1682,1807,1520,1582,1536,1545,88.0%,1,62.0,90,,,
2020scmb,Palmetto Regional,sf,2,1,4451,3824,3489,108,2614,342,88,95,1703,1686,1597,1562,1696,1617,65.4%,0,19.8,-7,,,
2020scmb,Palmetto Regional,sf,2,2,4451,3824,3489,108,2614,342,159,140,1701,1684,1595,1564,1698,1619,63.9%,1,17.8,19,,,
2020scmb,Palmetto Regional,sf,2,3,4451,3824,3489,108,2614,342,134,145,1701,1684,1595,1564,1698,1619,64.0%,0,17.9,-11,,,
2020scmb,Palmetto Regional,f,1,1,4020,694,1758,108,2614,342,206,161,1684,1809,1521,1566,1700,1621,67.6%,1,23.0,45,,,
2020scmb,Palmetto Regional,f,1,2,4020,694,1758,108,2614,342,221,159,1686,1810,1523,1564,1698,1619,68.8%,1,24.6,62,,,
2020caln,Los Angeles North Regional,qm,1,1,6814,114,5089,867,1661,7415,114,22,1498,1575,1532,1454,1528,1460,71.8%,1,29.2,92,,,
2020caln,Los Angeles North Regional,qm,1,2,8129,6934,2465,580,973,691,60,130,1450,1495,1514,1531,1756,1513,12.3%,0,-61.2,-70,,,
2020caln,Los Angeles North Regional,qm,1,3,2659,2102,5818,8060,5285,7137,144,35,1628,1671,1671,1450,1593,1483,92.8%,1,79.7,109,,,
2020caln,Los Angeles North Regional,qm,1,4,3501,3309,3328,299,589,3863,27,129,1516,1735,1571,1450,1497,1582,84.4%,0,52.5,-102,,,
2020caln,Los Angeles North Regional,qm,1,5,207,1159,4711,696,359,3257,62,104,1617,1512,1485,1578,1746,1469,26.3%,0,-32.1,-42,,,
2020caln,Los Angeles North Regional,qm,1,6,2584,1138,2429,115,4,4414,104,107,1559,1582,1467,1668,1549,1613,21.8%,0,-39.8,-3,,,
2020caln,Los Angeles North Regional,qm,1,7,4481,1388,5012,5869,6560,1678,74,149,1643,1578,1655,1440,1558,1849,54.1%,0,5.1,-75,,,
2020caln,Los Angeles North Regional,qm,1,8,973,4711,3863,691,7137,2659,119,101,1759,1482,1624,1515,1475,1636,79.8%,1,42.7,18,,,
2020caln,Los Angeles North Regional,qm,1,9,1138,299,867,207,8060,8129,129,5,1592,1492,1438,1614,1442,1448,52.4%,1,3.1,124,,,
2020caln,Los Angeles North Regional,qm,1,10,6814,1388,5285,3309,6934,115,52,143,1515,1556,1585,1694,1492,1658,25.4%,0,-33.6,-91,,,
2020caln,Los Angeles North Regional,qm,1,11,4481,1678,7415,3501,3257,580,139,68,1621,1870,1444,1475,1471,1534,93.2%,1,81.6,71,,,
2020caln,Los Angeles North Regional,qm,1,12,1661,5012,2102,2429,359,4,20,73,1511,1633,1679,1477,1749,1540,58.2%,0,10.4,-53,,,
2020caln,Los Angeles North Regional,qm,1,13,5818,114,589,5089,4414,1159,74,124,1679,1592,1538,1549,1603,1510,70.0%,0,26.4,-50,,,
2020caln,Los Angeles North Regional,qm,1,14,2584,3328,6560,696,2465,5869,135,60,1569,1530,1580,1581,1512,1461,67.3%,1,22.4,75,,,
2020caln,Los Angeles North Regional,qm,1,15,359,2659,6934,115,5285,299,162,94,1766,1643,1508,1673,1570,1524,70.3%,1,26.8,68,,,
2020caln,Los Angeles North Regional,qm,1,16,3863,7415,5818,4414,207,973,72,240,1617,1441,1658,1624,1582,1752,19.9%,0,-43.3,-168,,,
2020caln,Los Angeles North Regional,qm,1,17,114,1661,1138,2465,1678,3328,62,174,1572,1494,1624,1497,1867,1544,22.1%,0,-39.2,-112,,,
2020caln,Los Angeles North Regional,qm,1,18,3309,580,8060,589,5012,696,40,76,1709,1537,1410,1518,1616,1567,43.5%,0,-8.2,-36,,,
2020caln,Los Angeles North Regional,qm,1,19,2102,691,6560,3257,6814,2584,136,108,1662,1522,1594,1474,1500,1583,78.1%,1,39.6,28,,,
2020caln,Los Angeles North Regional,qm,1,20,5089,4481,4711,7137,2429,1388,87,108,1569,1619,1476,1481,1494,1541,70.0%,0,26.4,-21,,,
2020caln,Los Angeles North Regional,qm,1,21,8129,867,4,1159,5869,3501,94,65,1415,1470,1557,1530,1447,1478,48.1%,1,-2.4,29,,,
2020caln,Los Angeles North Regional,qm,1,22,359,3309,2465,3328,5818,115,66,99,1777,1702,1517,1564,1625,1662,69.7%,0,26.0,-33,,,
2020caln,Los Angeles North Regional,qm,1,23,6814,4481,6560,973,1138,8060,183,157,1503,1606,1591,1785,1604,1402,37.0%,1,-16.6,26,,,
2020caln,Los Angeles North Regional,qm,1,24,8129,5869,7137,114,5012,3257,7,58,1424,1439,1494,1552,1624,1477,15.4%,0,-53.1,-51,,,
2020caln,Los Angeles North Regional,qm,1,25,2659,696,1159,7415,2102,207,101,121,1654,1574,1522,1407,1659,1615,59.7%,0,12.3,-20,,,
2020caln,Los Angeles North Regional,qm,1,26,1661,2429,4414,1388,3863,6934,142,35,1475,1507,1657,1554,1583,1519,47.5%,1,-3.1,107,,,
2020caln,Los Angeles North Regional,qm,1,27,4,299,580,5089,1678,691,92,56,1565,1513,1529,1557,1887,1519,11.5%,1,-63.6,36,,,
2020caln,Los Angeles North Regional,qm,1,28,589,5285,867,3501,2584,4711,102,76,1525,1559,1478,1469,1586,1463,56.3%,1,7.9,26,,,
2020caln,Los Angeles North Regional,qm,1,29,3328,1159,3257,7415,6814,5012,106,86,1579,1513,1477,1416,1514,1623,52.3%,1,2.9,20,,,
2020caln,Los Angeles North Regional,qm,1,30,4,3863,3309,114,2465,8060,65,71,1592,1554,1686,1552,1501,1391,90.3%,0,69.5,-6,,,
2020caln,Los Angeles North Regional,qm,1,31,299,8129,5089,2584,115,4481,39,204,1540,1424,1530,1581,1678,1617,10.0%,0,-68.5,-165,,,
2020caln,Los Angeles North Regional,qm,1,32,580,1138,696,5285,1661,5818,68,46,1556,1593,1566,1563,1504,1641,50.9%,1,1.1,22,,,
2020caln,Los Angeles North Regional,qm,1,33,5869,691,2429,973,359,1678,75,209,1439,1492,1536,1774,1761,1860,0.5%,0,-166.2,-134,,,
2020caln,Los Angeles North Regional,qm,1,34,6560,7137,6934,2659,867,4414,106,199,1602,1495,1489,1645,1483,1687,21.1%,0,-41.0,-93,,,
2020caln,Los Angeles North Regional,qm,1,35,589,3501,207,1388,4711,2102,69,110,1530,1464,1624,1524,1458,1667,45.5%,0,-5.6,-41,,,
2020caln,Los Angeles North Regional,qm,1,36,2465,580,4481,6814,3863,359,109,104,1521,1561,1643,1510,1534,1752,40.1%,1,-12.5,5,,,
2020caln,Los Angeles North Regional,qm,1,37,5089,696,2429,1138,2659,5869,108,104,1504,1571,1545,1599,1659,1448,37.9%,1,-15.4,4,,,
2020caln,Los Angeles North Regional,qm,1,38,5285,6934,114,3257,589,8129,25,91,1558,1475,1572,1481,1521,1398,76.5%,0,36.7,-66,,,
2020caln,Los Angeles North Regional,qm,1,39,1661,4,7137,4711,6560,115,40,125,1499,1571,1481,1467,1588,1704,23.1%,0,-37.4,-85,,,
2020caln,Los Angeles North Regional,qm,1,40,867,973,2584,207,299,5012,183,64,1497,1765,1607,1614,1514,1618,67.0%,1,22.0,119,,,
2020caln,Los Angeles North Regional,qm,1,41,1388,8060,1159,7415,3328,691,96,44,1534,1411,1518,1411,1584,1501,45.2%,1,-6.0,52,,,
2020caln,Los Angeles North Regional,qm,1,42,1678,3501,2102,4414,5818,3309,116,166,1851,1455,1677,1700,1635,1666,47.4%,0,-3.2,-50,,,
2020caln,Los Angeles North Regional,qm,1,43,4711,6934,3257,3863,5089,1138,53,113,1480,1448,1509,1529,1509,1593,24.6%,0,-34.9,-60,,,
2020caln,Los Angeles North Regional,qm,1,44,2429,589,7415,2465,6560,4,118,149,1550,1548,1396,1526,1601,1559,24.9%,0,-34.4,-31,,,
2020caln,Los Angeles North Regional,qm,1,45,4481,4414,691,3309,1159,5285,120,93,1648,1713,1485,1678,1533,1530,64.6%,1,18.7,27,,,
2020caln,Los Angeles North Regional,qm,1,46,115,3501,973,8060,5869,1661,221,40,1716,1442,1791,1427,1443,1486,96.8%,1,106.6,181,,,
2020caln,Los Angeles North Regional,qm,1,47,5012,5818,359,1388,8129,2659,61,118,1593,1647,1748,1549,1426,1654,88.7%,0,64.3,-57,,,
2020caln,Los Angeles North Regional,qm,1,48,7137,3328,114,207,2584,580,47,81,1468,1568,1544,1588,1633,1566,23.3%,0,-37.0,-34,,,
2020caln,Los Angeles North Regional,qm,1,49,2102,6814,867,299,1678,696,149,142,1664,1505,1523,1488,1839,1576,22.9%,1,-37.8,7,,,
2020caln,Los Angeles North Regional,qm,1,50,7415,4711,8129,6560,3309,1661,19,125,1397,1474,1458,1600,1676,1466,8.5%,0,-74.1,-106,,,
2020caln,Los Angeles North Regional,qm,1,51,5818,207,5869,6934,589,4481,76,148,1615,1588,1423,1441,1549,1650,47.8%,0,-2.7,-72,,,
2020caln,Los Angeles North Regional,qm,1,52,691,115,3863,114,2102,696,137,118,1487,1736,1536,1545,1676,1564,46.2%,1,-4.7,19,,,
2020caln,Los Angeles North Regional,qm,1,53,973,3257,299,1138,4,1388,129,119,1811,1502,1476,1600,1558,1582,57.1%,1,8.9,10,,,
2020caln,Los Angeles North Regional,qm,1,54,1678,1159,2584,8060,2659,2429,180,99,1827,1531,1632,1407,1686,1551,88.0%,1,62.0,81,,,
2020caln,Los Angeles North Regional,qm,1,55,359,3328,5285,3501,867,5089,71,94,1715,1569,1528,1462,1535,1516,84.8%,0,53.6,-23,,,
2020caln,Los Angeles North Regional,qm,1,56,4414,2465,6814,580,7137,5012,157,27,1715,1525,1517,1565,1469,1560,71.9%,1,29.3,130,,,
2020caln,Los Angeles North Regional,qm,1,57,115,8060,589,3257,1661,207,104,37,1743,1402,1568,1502,1475,1569,72.3%,1,29.8,67,,,
2020caln,Los Angeles North Regional,qm,1,58,5869,2584,359,1138,3309,7415,129,129,1404,1637,1695,1600,1684,1388,59.1%,0.5,11.5,0,,,
2020caln,Los Angeles North Regional,qm,1,59,4,2659,3501,8129,580,6814,138,23,1558,1681,1483,1450,1538,1544,74.9%,1,34.0,115,,,
2020caln,Los Angeles North Regional,qm,1,60,867,691,114,4481,2429,5818,129,131,1556,1494,1539,1669,1546,1596,21.7%,0,-39.9,-2,,,
2020caln,Los Angeles North Regional,qm,1,61,6934,4414,1678,4711,696,3328,210,61,1460,1742,1832,1465,1558,1549,93.5%,1,82.8,149,,,
2020caln,Los Angeles North Regional,qm,1,62,6560,1388,299,7137,3863,1159,204,43,1609,1581,1476,1442,1542,1536,69.9%,1,26.2,161,,,
2020caln,Los Angeles North Regional,qm,1,63,5012,973,2465,5285,5089,2102,124,98,1533,1812,1552,1508,1537,1670,74.1%,1,32.7,26,,,
2020caln,Los Angeles North Regional,qm,1,64,691,4,589,3328,4481,2659,99,119,1504,1579,1578,1531,1658,1703,20.8%,0,-41.5,-20,,,
