Key,Event,Match Type,Set Number,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red score,Blue score,Red 1 Elo,Red 2 Elo,Red 3 Elo,Blue 1 Elo,Blue 2 Elo,Blue 3 Elo,Red win likelihood,Red victory,Predicted red winning margin,Red winning margin
2005ct,UTC New England Regional,qm,1,31,176,230,809,716,1099,236,30,43,1505,1492,1500,1644,1418,1596,28.5%,0,-9.9,-13
2005ct,UTC New England Regional,qm,1,32,546,1524,1124,157,271,521,30,28,1560,1461,1511,1561,1504,1440,53.8%,1,1.7,2
2005ct,UTC New England Regional,qm,1,33,69,178,1568,195,839,173,30,16,1727,1497,1396,1579,1444,1666,40.2%,1,-4.3,14
2005ct,UTC New England Regional,qm,1,34,1071,1685,905,999,126,1665,12,39,1516,1418,1437,1397,1633,1426,37.9%,0,-5.3,-27
2005ct,UTC New England Regional,qm,1,35,181,177,1493,1100,19,20,4,11,1523,1529,1403,1452,1456,1599,42.6%,0,-3.2,-7
2005ct,UTC New England Regional,qm,1,36,173,716,546,809,1524,1124,47,42,1652,1646,1560,1498,1461,1511,90.3%,1,24.1,5
2005ct,UTC New England Regional,qm,1,37,1373,195,999,230,558,157,56,32,1410,1565,1414,1490,1422,1561,38.1%,1,-5.2,24
2005ct,UTC New England Regional,qm,1,38,20,1665,296,1493,69,176,30,2,1602,1443,1510,1400,1741,1503,37.5%,1,-5.5,28
2005ct,UTC New England Regional,qm,1,39,905,521,177,1568,181,1071,26,0,1420,1439,1526,1410,1520,1500,43.7%,1,-2.7,26
2005ct,UTC New England Regional,qm,1,40,178,228,271,839,126,1099,87,14,1511,1517,1504,1430,1650,1421,54.4%,1,1.9,73
2005ct,UTC New England Regional,qm,1,41,1100,19,1685,571,236,546,10,74,1455,1458,1401,1512,1598,1545,12.3%,0,-21.1,-64
2005ct,UTC New England Regional,qm,1,42,1665,173,181,716,558,521,25,28,1469,1637,1498,1631,1400,1462,65.4%,0,6.9,-3
2005ct,UTC New England Regional,qm,1,43,20,157,178,1568,228,296,29,0,1628,1538,1566,1388,1572,1536,79.6%,1,14.6,29
2005ct,UTC New England Regional,qm,1,44,1100,1373,176,809,1071,195,15,33,1422,1433,1477,1512,1477,1588,19.5%,0,-15.3,-18
2005ct,UTC New England Regional,qm,1,45,19,1099,905,1524,1685,126,13,38,1425,1366,1442,1476,1368,1595,23.5%,0,-12.7,-25
2005ct,UTC New England Regional,qm,1,46,230,271,69,999,1124,1493,27,21,1467,1559,1715,1437,1526,1374,91.2%,1,25.1,6
2005ct,UTC New England Regional,qm,1,47,236,177,839,571,176,558,11,29,1631,1548,1375,1545,1475,1407,67.5%,0,7.9,-18
2005ct,UTC New England Regional,qm,1,48,228,1071,19,716,1568,1685,30,30,1561,1479,1416,1639,1377,1377,59.0%,0.5,3.9,0
2005ct,UTC New England Regional,qm,1,49,271,181,157,1100,126,809,26,23,1544,1490,1549,1419,1604,1514,56.4%,1,2.8,3
2005ct,UTC New England Regional,qm,1,50,230,1665,178,546,571,195,47,32,1453,1461,1577,1579,1565,1590,19.8%,1,-15.0,15
2005ct,UTC New England Regional,qm,1,51,69,1124,839,296,905,173,51,18,1700,1541,1355,1525,1433,1629,51.3%,1,0.6,33
2005ct,UTC New England Regional,qm,1,52,20,1373,1099,999,521,1524,31,36,1639,1430,1356,1451,1469,1485,52.9%,0,1.3,-5
2005ct,UTC New England Regional,qm,1,53,1493,236,177,178,157,1685,52,7,1389,1611,1528,1600,1549,1380,49.7%,1,-0.1,45
2005ct,UTC New England Regional,qm,1,54,69,716,126,181,195,228,33,0,1726,1642,1604,1490,1566,1558,88.7%,1,22.2,33
2005ct,UTC New England Regional,qm,1,55,1524,558,271,230,905,20,29,42,1490,1427,1544,1476,1407,1634,41.9%,0,-3.5,-13
2005ct,UTC New England Regional,qm,1,56,236,1071,173,999,1665,296,44,13,1646,1476,1604,1456,1484,1500,83.8%,1,17.7,31
2005ct,UTC New England Regional,qm,1,57,1100,176,1568,521,1373,1493,21,13,1419,1495,1380,1474,1426,1423,45.8%,1,-1.8,8
2005ct,UTC New England Regional,qm,1,58,19,546,839,1099,809,1124,28,54,1413,1555,1380,1351,1514,1566,38.2%,0,-5.2,-26
2005ct,UTC New England Regional,qm,1,59,571,177,1524,228,1685,558,19,32,1542,1563,1483,1549,1345,1420,82.8%,0,16.9,-13
2005ct,UTC New England Regional,qm,1,60,1493,1373,296,716,271,1665,22,27,1416,1418,1490,1650,1537,1474,12.5%,0,-20.9,-5
2005ct,UTC New England Regional,qm,1,61,809,1568,69,178,999,176,78,11,1530,1387,1734,1565,1446,1502,68.9%,1,8.6,67
2005ct,UTC New England Regional,qm,1,62,546,20,905,173,177,1099,23,16,1539,1642,1415,1614,1540,1368,60.5%,1,4.6,7
2005ct,UTC New England Regional,qm,1,63,19,230,521,126,236,195,0,46,1397,1483,1466,1613,1656,1558,5.9%,0,-29.8,-46
2005ct,UTC New England Regional,qm,1,64,1100,157,839,181,1124,1071,45,23,1427,1514,1364,1482,1582,1487,19.6%,1,-15.2,22
2005ct,UTC New England Regional,qm,1,65,571,1493,1099,809,1568,905,7,79,1519,1428,1366,1576,1433,1417,34.4%,0,-7.0,-72
2005ct,UTC New England Regional,qm,1,66,296,1685,230,521,69,558,1,40,1502,1369,1471,1454,1779,1443,12.7%,0,-20.8,-39
2005ct,UTC New England Regional,qm,1,67,181,176,546,228,271,236,17,49,1453,1457,1541,1573,1524,1669,14.1%,0,-19.5,-32
2005ct,UTC New England Regional,qm,1,68,20,716,157,195,1124,1373,53,15,1644,1638,1543,1571,1553,1430,82.6%,1,16.8,38
2005ct,UTC New England Regional,qm,1,69,1071,178,1524,571,173,126,18,64,1458,1520,1459,1468,1612,1625,17.6%,0,-16.7,-46
2005ct,UTC New England Regional,qm,1,70,19,1665,177,839,999,1100,0,43,1384,1462,1538,1393,1401,1456,68.5%,0,8.4,-43
2005ct,UTC New England Regional,qf,1,1,20,173,230,1568,157,1665,72,0,1660,1635,1457,1483,1560,1422,83.9%,1,17.8,72
2005ct,UTC New England Regional,qf,1,2,20,173,230,1568,157,1665,64,9,1671,1646,1467,1472,1549,1412,88.2%,1,21.7,55
2005ct,UTC New England Regional,qf,2,1,236,228,195,558,1124,546,96,29,1679,1582,1554,1457,1537,1531,84.1%,1,18.0,67
2005ct,UTC New England Regional,qf,2,2,236,228,195,558,1124,546,35,34,1688,1592,1564,1448,1527,1522,88.0%,1,21.5,1
2005ct,UTC New England Regional,qf,3,1,69,126,1071,271,1100,1524,58,23,1793,1648,1435,1534,1495,1437,91.4%,1,25.4,35
2005ct,UTC New England Regional,qf,3,2,69,126,1071,271,1100,1524,47,33,1795,1650,1437,1532,1494,1435,91.9%,1,26.1,14
2005ct,UTC New England Regional,qf,4,1,716,177,1685,178,809,999,20,43,1654,1498,1354,1497,1626,1440,41.9%,0,-3.5,-23
2005ct,UTC New England Regional,qf,4,2,716,177,1685,178,809,999,0,62,1651,1495,1351,1501,1630,1444,38.8%,0,-4.9,-62
2005ct,UTC New England Regional,sf,1,1,20,173,230,236,228,195,73,36,1677,1652,1474,1684,1588,1560,45.8%,1,-1.8,37
2005ct,UTC New England Regional,sf,1,2,20,173,230,236,228,195,54,51,1684,1660,1481,1677,1580,1552,52.3%,1,1.0,3
2005ct,UTC New England Regional,sf,2,1,69,126,1071,178,809,999,56,43,1793,1647,1435,1512,1641,1455,82.3%,1,16.5,13
2005ct,UTC New England Regional,sf,2,2,69,126,1071,178,809,999,32,32,1792,1647,1434,1513,1641,1456,81.9%,0.5,16.3,0
2005ct,UTC New England Regional,sf,2,3,20,173,230,20,173,230,45,27,1685,1660,1481,1685,1660,1481,50.0%,1,0.0,18
2005ct,UTC New England Regional,f,1,1,20,173,230,20,173,230,36,39,1685,1660,1481,1685,1660,1481,50.0%,0,0.0,-3
2005ct,UTC New England Regional,f,1,2,20,173,230,20,173,230,25,39,1685,1660,1481,1685,1660,1481,50.0%,0,0.0,-14
2005fl,Florida Regional,qm,1,1,801,79,179,1051,1341,1543,67,12,1304,1549,1494,1515,1427,1450,43.5%,1,-2.8,55
2005fl,Florida Regional,qm,1,2,1368,234,1242,710,233,386,9,50,1445,1558,1388,1556,1772,1554,5.6%,0,-30.4,-41
2005fl,Florida Regional,qm,1,3,1649,945,61,804,1251,21,26,39,1450,1647,1596,1460,1477,1489,82.3%,0,16.6,-13
2005fl,Florida Regional,qm,1,4,1390,207,1557,408,312,845,19,48,1499,1575,1450,1350,1540,1509,67.2%,0,7.7,-29
2005fl,Florida Regional,qm,1,5,343,457,1402,473,1694,168,59,0,1568,1432,1525,1512,1450,1466,63.6%,1,6.0,59
2005fl,Florida Regional,qm,1,6,1604,1270,1065,180,1497,665,9,6,1450,1447,1451,1565,1453,1559,21.1%,1,-14.2,3
2005fl,Florida Regional,qm,1,7,108,342,1029,1068,1062,1083,54,0,1475,1484,1426,1443,1420,1551,45.9%,1,-1.8,54
2005fl,Florida Regional,qm,1,8,1592,1369,415,348,1523,1051,30,0,1450,1465,1482,1521,1450,1470,43.7%,1,-2.7,30
2005fl,Florida Regional,qm,1,9,233,1251,207,473,180,1341,66,36,1781,1500,1546,1471,1552,1382,91.9%,1,26.1,30
2005fl,Florida Regional,qm,1,10,1083,234,1649,1390,343,1270,14,25,1508,1550,1427,1470,1609,1460,42.3%,0,-3.3,-11
2005fl,Florida Regional,qm,1,11,108,415,79,1242,61,408,45,0,1519,1508,1594,1380,1573,1379,84.1%,1,17.9,45
2005fl,Florida Regional,qm,1,12,1402,1604,1062,1523,801,710,49,23,1566,1463,1377,1425,1349,1564,59.8%,1,4.3,26
2005fl,Florida Regional,qm,1,13,945,845,1694,1065,1029,1369,25,2,1624,1537,1409,1464,1470,1490,69.8%,1,9.0,23
2005fl,Florida Regional,qm,1,14,179,1368,804,312,168,665,44,9,1538,1437,1483,1568,1425,1545,38.7%,1,-4.9,35
2005fl,Florida Regional,qm,1,15,1068,348,1543,386,21,1557,0,9,1400,1496,1405,1562,1511,1422,24.6%,0,-12.1,-9
2005fl,Florida Regional,qm,1,16,457,1497,342,1592,207,1649,2,31,1473,1439,1527,1475,1549,1421,49.1%,0,-0.4,-29
2005fl,Florida Regional,qm,1,17,1051,108,710,1694,665,1251,32,34,1445,1540,1547,1420,1514,1503,63.3%,0,5.9,-2
2005fl,Florida Regional,qm,1,18,1557,343,79,1523,1065,1368,9,15,1419,1615,1615,1408,1454,1468,86.3%,0,19.8,-6
2005fl,Florida Regional,qm,1,19,1068,473,1270,408,801,945,15,12,1402,1468,1466,1358,1332,1635,51.6%,1,0.7,3
